# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1285667	1286683	-	WP_103287515.1	WP_103287515.1		isocitrate/isopropylmalate dehydrogenase family protein		35590018	CRG89_RS06730	1017	338	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1286786	1287274	-						35590019	CRG89_RS06735	489		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1286786	1287274	-	WP_103287516.1	WP_103287516.1		hypothetical protein		35590019	CRG89_RS06735	489	162	
gene	tRNA	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1287364	1287475	+						35590020	CRG89_RS06740	112		
tRNA		GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1287364	1287475	+				tRNA-Ser		35590020	CRG89_RS06740	86		anticodon=GCT
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1287497	1287688	+						35590021	CRG89_RS06745	192		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1287497	1287688	+	WP_148695124.1	WP_148695124.1		hypothetical protein		35590021	CRG89_RS06745	192	63	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1287776	1289572	-						35590022	CRG89_RS06750	1797		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1287776	1289572	-	WP_103287518.1	WP_103287518.1		type IA DNA topoisomerase		35590022	CRG89_RS06750	1797	598	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1289607	1290632	-						35590023	CRG89_RS06755	1026		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1289607	1290632	-	WP_103287519.1	WP_103287519.1		NAD(P)/FAD-dependent oxidoreductase		35590023	CRG89_RS06755	1026	341	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1290649	1291626	-						35590024	CRG89_RS06760	978		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1290649	1291626	-	WP_103287520.1	WP_103287520.1		polyprenyl synthetase family protein		35590024	CRG89_RS06760	978	325	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1291679	1291855	-						43521475	CRG89_RS08825	177		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1291679	1291855	-	WP_158648768.1	WP_158648768.1		hypothetical protein		43521475	CRG89_RS08825	177	58	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1291933	1292316	+						35590025	CRG89_RS06765	384		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1291933	1292316	+	WP_103287521.1	WP_103287521.1		hypothetical protein		35590025	CRG89_RS06765	384	127	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1292415	1292996	-						35590026	CRG89_RS06770	582		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1292415	1292996	-	WP_103287522.1	WP_103287522.1		chorismate pyruvate-lyase family protein		35590026	CRG89_RS06770	582	193	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1292993	1293697	-						35590027	CRG89_RS06775	705		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1292993	1293697	-	WP_103287523.1	WP_103287523.1		hypothetical protein		35590027	CRG89_RS06775	705	234	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1293803	1294774	+						35590028	CRG89_RS06780	972		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1293803	1294774	+	WP_103287524.1	WP_103287524.1		NAD(P)-dependent oxidoreductase		35590028	CRG89_RS06780	972	323	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1294836	1295519	-						35590029	CRG89_RS06785	684		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1294836	1295519	-	WP_103287525.1	WP_103287525.1		class I SAM-dependent methyltransferase		35590029	CRG89_RS06785	684	227	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1295570	1296907	-						35590030	CRG89_RS06790	1338		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1295570	1296907	-	WP_103287526.1	WP_103287526.1		DUF87 domain-containing protein		35590030	CRG89_RS06790	1338	445	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1296916	1297779	-						35590031	CRG89_RS06795	864		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1296916	1297779	-	WP_103287527.1	WP_103287527.1		hypothetical protein		35590031	CRG89_RS06795	864	287	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1297819	1298070	+						35590032	CRG89_RS06800	252		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1297819	1298070	+	WP_103287528.1	WP_103287528.1		hypothetical protein		35590032	CRG89_RS06800	252	83	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1298070	1298516	+						35590033	CRG89_RS06805	447		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1298070	1298516	+	WP_103287529.1	WP_103287529.1		hypothetical protein		35590033	CRG89_RS06805	447	148	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1298532	1299218	+						35590034	CRG89_RS06810	687		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1298532	1299218	+	WP_103287530.1	WP_103287530.1		hypothetical protein		35590034	CRG89_RS06810	687	228	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1299238	1300986	+						35590035	CRG89_RS06815	1749		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1299238	1300986	+	WP_103287531.1	WP_103287531.1		hypothetical protein		35590035	CRG89_RS06815	1749	582	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1301140	1303119	+						35590036	CRG89_RS06820	1980		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1301140	1303119	+	WP_103287532.1	WP_103287532.1		hypothetical protein		35590036	CRG89_RS06820	1980	659	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1303125	1304930	-						35590037	CRG89_RS06825	1806		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1303125	1304930	-	WP_158648769.1	WP_158648769.1		ATP-binding protein		35590037	CRG89_RS06825	1806	601	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1304914	1305471	-						35590038	CRG89_RS06830	558		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1304914	1305471	-	WP_103287534.1	WP_103287534.1		hypothetical protein		35590038	CRG89_RS06830	558	185	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1305468	1306499	-						35590039	CRG89_RS06835	1032		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1305468	1306499	-	WP_103287535.1	WP_103287535.1		ParB N-terminal domain-containing protein		35590039	CRG89_RS06835	1032	343	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1306486	1307139	-						35590040	CRG89_RS06840	654		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1306486	1307139	-	WP_148695122.1	WP_148695122.1		hypothetical protein		35590040	CRG89_RS06840	654	217	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1307225	1307617	+						35590041	CRG89_RS06845	393		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1307225	1307617	+	WP_103287537.1	WP_103287537.1		hypothetical protein		35590041	CRG89_RS06845	393	130	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1307764	1309575	+						35590042	CRG89_RS06850	1812		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1307764	1309575	+	WP_158648770.1	WP_158648770.1		hypothetical protein		35590042	CRG89_RS06850	1812	603	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1309678	1311003	-						35590043	CRG89_RS06855	1326		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1309678	1311003	-	WP_197706694.1	WP_197706694.1		radical SAM protein		35590043	CRG89_RS06855	1326	441	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1310978	1311358	-						35590044	CRG89_RS06860	381		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1310978	1311358	-	WP_103287540.1	WP_103287540.1		hypothetical protein		35590044	CRG89_RS06860	381	126	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1311406	1312254	-						35590045	CRG89_RS06865	849		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1311406	1312254	-	WP_103287541.1	WP_103287541.1		fructose 1,6-bisphosphatase		35590045	CRG89_RS06865	849	282	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1312359	1313327	+						35590046	CRG89_RS06870	969		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1312359	1313327	+	WP_103287542.1	WP_103287542.1		NAD(P)/FAD-dependent oxidoreductase		35590046	CRG89_RS06870	969	322	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1313407	1314012	-						35590047	CRG89_RS06875	606		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1313407	1314012	-	WP_103287543.1	WP_103287543.1		hypothetical protein		35590047	CRG89_RS06875	606	201	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1314138	1314470	+						35590048	CRG89_RS06880	333		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1314138	1314470	+	WP_103287544.1	WP_103287544.1		hypothetical protein		35590048	CRG89_RS06880	333	110	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1314628	1314879	+						35590049	CRG89_RS06885	252		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1314628	1314879	+	WP_103287545.1	WP_103287545.1		hypothetical protein		35590049	CRG89_RS06885	252	83	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1314884	1315681	+						35590050	CRG89_RS06890	798		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1314884	1315681	+	WP_103287546.1	WP_103287546.1		hypothetical protein		35590050	CRG89_RS06890	798	265	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1315746	1316180	-						35590051	CRG89_RS06895	435		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1315746	1316180	-	WP_103287547.1	WP_103287547.1		hypothetical protein		35590051	CRG89_RS06895	435	144	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1316237	1316407	+						54129831	CRG89_RS08935	171		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1316237	1316407	+	WP_168174140.1	WP_168174140.1		hypothetical protein		54129831	CRG89_RS08935	171	56	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1316409	1316807	-						35590052	CRG89_RS06900	399		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1316409	1316807	-	WP_158648771.1	WP_158648771.1		GIY-YIG nuclease family protein		35590052	CRG89_RS06900	399	132	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1316897	1318945	+						35590053	CRG89_RS06905	2049		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1316897	1318945	+	WP_103287549.1	WP_103287549.1		thioredoxin domain-containing protein		35590053	CRG89_RS06905	2049	682	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1318989	1319114	+						43521476	CRG89_RS08830	126		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1318989	1319114	+	WP_172437509.1	WP_172437509.1		hypothetical protein		43521476	CRG89_RS08830	126	41	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1319163	1320089	-						35590054	CRG89_RS06910	927		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1319163	1320089	-	WP_197706693.1	WP_197706693.1		branched-chain amino acid transaminase		35590054	CRG89_RS06910	927	308	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1320121	1321551	-						35590055	CRG89_RS06915	1431		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1320121	1321551	-	WP_103287551.1	WP_103287551.1		aspartate kinase		35590055	CRG89_RS06915	1431	476	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1321655	1323484	+						35590056	CRG89_RS06920	1830		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1321655	1323484	+	WP_103287552.1	WP_103287552.1		PINc/VapC family ATPase		35590056	CRG89_RS06920	1830	609	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1323547	1324131	+						35590057	CRG89_RS06925	585		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1323547	1324131	+	WP_103287553.1	WP_103287553.1		nicotinamidase		35590057	CRG89_RS06925	585	194	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1324179	1324649	-						35590058	CRG89_RS06930	471		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1324179	1324649	-	WP_197706692.1	WP_197706692.1		MarR family transcriptional regulator		35590058	CRG89_RS06930	471	156	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1324698	1325552	+						35590059	CRG89_RS06935	855		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1324698	1325552	+	WP_217349406.1	WP_217349406.1		sulfurtransferase		35590059	CRG89_RS06935	855	284	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1325616	1326245	-						35590060	CRG89_RS06940	630		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1325616	1326245	-	WP_148695120.1	WP_148695120.1		hypothetical protein		35590060	CRG89_RS06940	630	209	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1326265	1326786	-						35590061	CRG89_RS06945	522		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1326265	1326786	-	WP_103287555.1	WP_103287555.1		DUF192 domain-containing protein		35590061	CRG89_RS06945	522	173	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1326825	1328468	+						35590062	CRG89_RS06950	1644		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1326825	1328468	+	WP_197706690.1	WP_197706690.1		FAD-dependent thymidylate synthase		35590062	CRG89_RS06950	1644	547	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1328492	1328752	+						35590063	CRG89_RS06955	261		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1328492	1328752	+	WP_103287970.1	WP_103287970.1		zf-TFIIB domain-containing protein		35590063	CRG89_RS06955	261	86	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1328777	1329814	-					fen	35590064	CRG89_RS06960	1038		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1328777	1329814	-	WP_103287556.1	WP_103287556.1		flap endonuclease-1	fen	35590064	CRG89_RS06960	1038	345	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1330204	1330746	-						71811987	CRG89_RS09070	543		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1330204	1330746	-	WP_231911524.1	WP_231911524.1		hypothetical protein		71811987	CRG89_RS09070	543	180	
gene	tRNA	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1330816	1330971	+						35590066	CRG89_RS06970	156		
tRNA		GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1330816	1330971	+				tRNA-Ser		35590066	CRG89_RS06970	84		anticodon=CGA
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1331268	1331519	+						35590067	CRG89_RS06975	252		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1331268	1331519	+	WP_103287557.1	WP_103287557.1		hypothetical protein		35590067	CRG89_RS06975	252	83	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1331720	1331875	+						43521477	CRG89_RS08835	156		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1331720	1331875	+	WP_158648772.1	WP_158648772.1		hypothetical protein		43521477	CRG89_RS08835	156	51	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1331960	1333753	+						35590068	CRG89_RS06980	1794		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1331960	1333753	+	WP_197706689.1	WP_197706689.1		SDR family NAD(P)-dependent oxidoreductase		35590068	CRG89_RS06980	1794	597	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1333787	1334725	-						35590069	CRG89_RS06985	939		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1333787	1334725	-	WP_158648773.1	WP_158648773.1		sulfite exporter TauE/SafE family protein		35590069	CRG89_RS06985	939	312	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1334791	1335900	+						35590070	CRG89_RS06990	1110		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1334791	1335900	+	WP_197706688.1	WP_197706688.1		homoserine dehydrogenase		35590070	CRG89_RS06990	1110	369	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1335897	1336400	+						35590071	CRG89_RS06995	504		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1335897	1336400	+	WP_103287560.1	WP_103287560.1		RNA-binding protein		35590071	CRG89_RS06995	504	167	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1336513	1337130	-						35590072	CRG89_RS07000	618		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1336513	1337130	-	WP_197706687.1	WP_197706687.1		hypothetical protein		35590072	CRG89_RS07000	618	205	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1337164	1338330	-						35590073	CRG89_RS07005	1167		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1337164	1338330	-	WP_103287561.1	WP_103287561.1		6-bladed beta-propeller		35590073	CRG89_RS07005	1167	388	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1338401	1340551	-						35590074	CRG89_RS07010	2151		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1338401	1340551	-	WP_148695119.1	WP_148695119.1		hypothetical protein		35590074	CRG89_RS07010	2151	716	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1340707	1341594	-						35590075	CRG89_RS07015	888		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1340707	1341594	-	WP_103287563.1	WP_103287563.1		NAD(P)H-hydrate dehydratase		35590075	CRG89_RS07015	888	295	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1341584	1342366	-						35590076	CRG89_RS07020	783		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1341584	1342366	-	WP_103287973.1	WP_103287973.1		tRNA (adenine-N1)-methyltransferase		35590076	CRG89_RS07020	783	260	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1342520	1342822	-						35590077	CRG89_RS07025	303		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1342520	1342822	-	WP_103287564.1	WP_103287564.1		hypothetical protein		35590077	CRG89_RS07025	303	100	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1343013	1344983	-						35590078	CRG89_RS07030	1971		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1343013	1344983	-	WP_103287565.1	WP_103287565.1		arginine--tRNA ligase		35590078	CRG89_RS07030	1971	656	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1345028	1345780	-						35590079	CRG89_RS07035	753		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1345028	1345780	-	WP_197706686.1	WP_197706686.1		phosphoglycolate phosphatase		35590079	CRG89_RS07035	753	250	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1345897	1346544	-						35590080	CRG89_RS07040	648		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1345897	1346544	-	WP_158648774.1	WP_158648774.1		phosphoribosyltransferase		35590080	CRG89_RS07040	648	215	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1346614	1347762	-						35590081	CRG89_RS07045	1149		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1346614	1347762	-	WP_103287567.1	WP_103287567.1		3-hydroxyacyl-CoA dehydrogenase		35590081	CRG89_RS07045	1149	382	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1347812	1348996	-						35590082	CRG89_RS07050	1185		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1347812	1348996	-	WP_103287568.1	WP_103287568.1		tetratricopeptide repeat protein		35590082	CRG89_RS07050	1185	394	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1349130	1349408	+						35590083	CRG89_RS07055	279		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1349130	1349408	+	WP_103287569.1	WP_103287569.1		hypothetical protein		35590083	CRG89_RS07055	279	92	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1349506	1349787	-						35590084	CRG89_RS07060	282		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1349506	1349787	-	WP_103287570.1	WP_103287570.1		hypothetical protein		35590084	CRG89_RS07060	282	93	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1349870	1350406	+						35590085	CRG89_RS07065	537		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1349870	1350406	+	WP_103287571.1	WP_103287571.1		inorganic diphosphatase		35590085	CRG89_RS07065	537	178	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1350464	1351276	+						35590086	CRG89_RS07070	813		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1350464	1351276	+	WP_172437508.1	WP_172437508.1		transcriptional regulator		35590086	CRG89_RS07070	813	270	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1351617	1352135	-						35590087	CRG89_RS07075	519		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1351617	1352135	-	WP_197706685.1	WP_197706685.1		DNA-directed RNA polymerase subunit K		35590087	CRG89_RS07075	519	172	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1352179	1352562	+						35590088	CRG89_RS07080	384		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1352179	1352562	+	WP_148695118.1	WP_148695118.1		hypothetical protein		35590088	CRG89_RS07080	384	127	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1352614	1352943	-						35590089	CRG89_RS07085	330		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1352614	1352943	-	WP_103287574.1	WP_103287574.1		30S ribosomal protein S25		35590089	CRG89_RS07085	330	109	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1352996	1354804	+						35590090	CRG89_RS07090	1809		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1352996	1354804	+	WP_103287575.1	WP_103287575.1		ATP-dependent DNA ligase		35590090	CRG89_RS07090	1809	602	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1354978	1355907	-						35590091	CRG89_RS07095	930		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1354978	1355907	-	WP_103287576.1	WP_103287576.1		cation diffusion facilitator family transporter		35590091	CRG89_RS07095	930	309	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1356057	1356860	+						35590092	CRG89_RS07100	804		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1356057	1356860	+	WP_197706684.1	WP_197706684.1		sulfide-dependent adenosine diphosphate thiazole synthase		35590092	CRG89_RS07100	804	267	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1356944	1357420	-						35590093	CRG89_RS07105	477		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1356944	1357420	-	WP_103287578.1	WP_103287578.1		hypothetical protein		35590093	CRG89_RS07105	477	158	
gene	protein_coding	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1357490	1358476	+					trxB	35590094	CRG89_RS07110	987		
CDS	with_protein	GCF_002906215.1	Primary Assembly	chromosome		NZ_CP024014.1	1357490	1358476	+	WP_103287579.1	WP_103287579.1		thioredoxin-disulfide reductase	trxB	35590094	CRG89_RS07110	987	328	
