# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1426847	1427338	-	WP_158648657.1	WP_158648657.1		hypothetical protein		55636312	NCAV_RS08570	492	163	
gene	tRNA	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1427750	1427824	-						41595613	NCAV_RS07530	75		old_locus_tag=NCAV_TRNA26
tRNA		GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1427750	1427824	-				tRNA-Gly		41595613	NCAV_RS07530	75		anticodon=CCC
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1427872	1428279	-						41595614	NCAV_RS07535	408		old_locus_tag=NCAV_1622
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1427872	1428279	-	WP_158648656.1	WP_158648656.1		4a-hydroxytetrahydrobiopterin dehydratase		41595614	NCAV_RS07535	408	135	
gene	pseudogene	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1428779	1429591	+						41595616	NCAV_RS07545	813		partial;pseudo;old_locus_tag=NCAV_1624
CDS	without_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1428779	1429591	+				transposase		41595616	NCAV_RS07545	813		partial;pseudo
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1429597	1430841	-						41595617	NCAV_RS07550	1245		old_locus_tag=NCAV_1625
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1429597	1430841	-	WP_103286612.1	WP_103286612.1		FtsX-like permease family protein		41595617	NCAV_RS07550	1245	414	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1430867	1432660	-						41595618	NCAV_RS07555	1794		old_locus_tag=NCAV_1626
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1430867	1432660	-	WP_103286611.1	WP_103286611.1		hypothetical protein		41595618	NCAV_RS07555	1794	597	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1432657	1433352	-						41595619	NCAV_RS07560	696		old_locus_tag=NCAV_1627
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1432657	1433352	-	WP_103287867.1	WP_103287867.1		ABC transporter ATP-binding protein		41595619	NCAV_RS07560	696	231	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1433440	1434315	+						41595620	NCAV_RS07565	876		old_locus_tag=NCAV_1628
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1433440	1434315	+	WP_158648654.1	WP_158648654.1		AsnC family transcriptional regulator		41595620	NCAV_RS07565	876	291	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1434384	1435304	+						41595621	NCAV_RS07570	921		old_locus_tag=NCAV_1629
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1434384	1435304	+	WP_103286609.1	WP_103286609.1		hypothetical protein		41595621	NCAV_RS07570	921	306	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1435288	1436682	+						41595622	NCAV_RS07575	1395		old_locus_tag=NCAV_1630
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1435288	1436682	+	WP_103286608.1	WP_103286608.1		glycosyltransferase		41595622	NCAV_RS07575	1395	464	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1436714	1436893	+						41595623	NCAV_RS07580	180		old_locus_tag=NCAV_1631
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1436714	1436893	+	WP_103286607.1	WP_103286607.1		zinc-domain-containing protein		41595623	NCAV_RS07580	180	59	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1436982	1437254	-						41595624	NCAV_RS07585	273		old_locus_tag=NCAV_1632
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1436982	1437254	-	WP_103286606.1	WP_103286606.1		hypothetical protein		41595624	NCAV_RS07585	273	90	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1437337	1437774	+						41595625	NCAV_RS07590	438		old_locus_tag=NCAV_1633
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1437337	1437774	+	WP_103286605.1	WP_103286605.1		30S ribosomal protein S6e		41595625	NCAV_RS07590	438	145	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1437924	1439207	+						41595626	NCAV_RS07595	1284		old_locus_tag=NCAV_1635
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1437924	1439207	+	WP_197706611.1	WP_197706611.1		translation initiation factor IF-2 subunit gamma		41595626	NCAV_RS07595	1284	427	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1439347	1439781	+						41595627	NCAV_RS07600	435		old_locus_tag=NCAV_1636
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1439347	1439781	+	WP_148695272.1	WP_148695272.1		hypothetical protein		41595627	NCAV_RS07600	435	144	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1439817	1440497	+						41595628	NCAV_RS07605	681		old_locus_tag=NCAV_1637
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1439817	1440497	+	WP_103286603.1	WP_103286603.1		MBL fold metallo-hydrolase		41595628	NCAV_RS07605	681	226	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1440637	1440819	-						41595629	NCAV_RS07610	183		old_locus_tag=NCAV_1638
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1440637	1440819	-	WP_103286602.1	WP_103286602.1		RNA-protein complex protein Nop10		41595629	NCAV_RS07610	183	60	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1440816	1441622	-						41595630	NCAV_RS07615	807		old_locus_tag=NCAV_1639
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1440816	1441622	-	WP_103286601.1	WP_103286601.1		translation initiation factor IF-2 subunit alpha		41595630	NCAV_RS07615	807	268	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1441733	1442416	-					cobO	41595631	NCAV_RS07620	684		old_locus_tag=NCAV_1640
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1441733	1442416	-	WP_231911520.1	WP_231911520.1		cob(I)yrinic acid a,c-diamide adenosyltransferase	cobO	41595631	NCAV_RS07620	684	227	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1442486	1443883	+					cobB	41595632	NCAV_RS07625	1398		old_locus_tag=NCAV_1641
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1442486	1443883	+	WP_103286600.1	WP_103286600.1		hydrogenobyrinic acid a,c-diamide synthase (glutamine-hydrolyzing)	cobB	41595632	NCAV_RS07625	1398	465	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1443920	1444627	-						41595633	NCAV_RS07630	708		old_locus_tag=NCAV_1642
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1443920	1444627	-	WP_197706612.1	WP_197706612.1		precorrin-8X methylmutase		41595633	NCAV_RS07630	708	235	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1444728	1445501	-						41595634	NCAV_RS07635	774		old_locus_tag=NCAV_1643
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1444728	1445501	-	WP_103286599.1	WP_103286599.1		sirohydrochlorin cobaltochelatase		41595634	NCAV_RS07635	774	257	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1445585	1446805	-						41595635	NCAV_RS07640	1221		old_locus_tag=NCAV_1644
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1445585	1446805	-	WP_103286598.1	WP_103286598.1		cobalamin biosynthesis protein		41595635	NCAV_RS07640	1221	406	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1446805	1448106	-						41595636	NCAV_RS07645	1302		old_locus_tag=NCAV_1645
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1446805	1448106	-	WP_197706613.1	WP_197706613.1		cobalt-precorrin-5B (C(1))-methyltransferase		41595636	NCAV_RS07645	1302	433	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1448159	1449046	+						41595637	NCAV_RS07650	888		old_locus_tag=NCAV_1646
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1448159	1449046	+	WP_148695273.1	WP_148695273.1		serine/threonine protein kinase		41595637	NCAV_RS07650	888	295	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1449120	1450259	-					metK	41595638	NCAV_RS07655	1140		old_locus_tag=NCAV_1647
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1449120	1450259	-	WP_103286596.1	WP_103286596.1		methionine adenosyltransferase	metK	41595638	NCAV_RS07655	1140	379	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1450411	1450671	-						41595639	NCAV_RS07660	261		old_locus_tag=NCAV_1648
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1450411	1450671	-	WP_197706614.1	WP_197706614.1		U6 snRNA-associated Sm-like protein LSm6		41595639	NCAV_RS07660	261	86	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1450726	1451598	+						41595640	NCAV_RS07665	873		old_locus_tag=NCAV_1649
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1450726	1451598	+	WP_103286594.1	WP_103286594.1		hypothetical protein		41595640	NCAV_RS07665	873	290	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1451677	1452618	+						41595641	NCAV_RS07670	942		old_locus_tag=NCAV_1650
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1451677	1452618	+	WP_103286593.1	WP_103286593.1		plastocyanin/azurin family copper-binding protein		41595641	NCAV_RS07670	942	313	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1452718	1455765	+						41595642	NCAV_RS07675	3048		old_locus_tag=NCAV_1651
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1452718	1455765	+	WP_197706615.1	WP_197706615.1		DEAD/DEAH box helicase		41595642	NCAV_RS07675	3048	1015	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1455891	1457681	-						41595643	NCAV_RS07680	1791		old_locus_tag=NCAV_1652
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1455891	1457681	-	WP_148695275.1	WP_148695275.1		hypothetical protein		41595643	NCAV_RS07680	1791	596	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1457771	1457968	+						41595644	NCAV_RS07685	198		old_locus_tag=NCAV_1653
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1457771	1457968	+	WP_148695276.1	WP_148695276.1		hypothetical protein		41595644	NCAV_RS07685	198	65	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1458236	1458637	+						41595645	NCAV_RS07690	402		old_locus_tag=NCAV_1654
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1458236	1458637	+	WP_103286591.1	WP_103286591.1		hypothetical protein		41595645	NCAV_RS07690	402	133	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1458732	1460939	-						41595646	NCAV_RS07695	2208		old_locus_tag=NCAV_1655
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1458732	1460939	-	WP_103286590.1	WP_103286590.1		amino acid permease		41595646	NCAV_RS07695	2208	735	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1461103	1462176	-						41595647	NCAV_RS07700	1074		old_locus_tag=NCAV_1656
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1461103	1462176	-	WP_172437534.1	WP_172437534.1		flippase-like domain-containing protein		41595647	NCAV_RS07700	1074	357	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1462136	1462918	+						41595648	NCAV_RS07705	783		old_locus_tag=NCAV_1657
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1462136	1462918	+	WP_103286588.1	WP_103286588.1		ATP/GTP-binding protein		41595648	NCAV_RS07705	783	260	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1462911	1463924	+						41595649	NCAV_RS07710	1014		old_locus_tag=NCAV_1658
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1462911	1463924	+	WP_197706616.1	WP_197706616.1		homoserine kinase		41595649	NCAV_RS07710	1014	337	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1464388	1465434	-						41595650	NCAV_RS07715	1047		old_locus_tag=NCAV_1659
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1464388	1465434	-	WP_103287859.1	WP_103287859.1		DUF1646 family protein		41595650	NCAV_RS07715	1047	348	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1465553	1466599	-						41595651	NCAV_RS07720	1047		old_locus_tag=NCAV_1660
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1465553	1466599	-	WP_158648653.1	WP_158648653.1		radical SAM protein		41595651	NCAV_RS07720	1047	348	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1466712	1467446	+					queC	41595652	NCAV_RS07725	735		old_locus_tag=NCAV_1661
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1466712	1467446	+	WP_103287858.1	WP_103287858.1		7-cyano-7-deazaguanine synthase QueC	queC	41595652	NCAV_RS07725	735	244	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1467461	1468177	+						41595653	NCAV_RS07730	717		old_locus_tag=NCAV_1662
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1467461	1468177	+	WP_103286586.1	WP_103286586.1		7-carboxy-7-deazaguanine synthase QueE		41595653	NCAV_RS07730	717	238	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1468174	1468935	+					folE	41595654	NCAV_RS07735	762		old_locus_tag=NCAV_1663
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1468174	1468935	+	WP_197706617.1	WP_197706617.1		GTP cyclohydrolase I FolE	folE	41595654	NCAV_RS07735	762	253	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1468959	1469963	+						41595655	NCAV_RS07740	1005		old_locus_tag=NCAV_1664
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1468959	1469963	+	WP_103286585.1	WP_103286585.1		ribose-phosphate pyrophosphokinase		41595655	NCAV_RS07740	1005	334	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1469978	1470901	+					rnz	41595656	NCAV_RS07745	924		old_locus_tag=NCAV_1665
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1469978	1470901	+	WP_103286584.1	WP_103286584.1		ribonuclease Z	rnz	41595656	NCAV_RS07745	924	307	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1470996	1471157	-						55636313	NCAV_RS08575	162		old_locus_tag=NCAV_1666
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1470996	1471157	-	WP_158648652.1	WP_158648652.1		hypothetical protein		55636313	NCAV_RS08575	162	53	
gene	tRNA	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1471397	1471473	-						41595657	NCAV_RS07750	77		old_locus_tag=NCAV_TRNA27
tRNA		GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1471397	1471473	-				tRNA-Val		41595657	NCAV_RS07750	77		anticodon=GAC
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1471558	1472487	+						41595658	NCAV_RS07755	930		old_locus_tag=NCAV_1668
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1471558	1472487	+	WP_103286583.1	WP_103286583.1		hypothetical protein		41595658	NCAV_RS07755	930	309	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1472517	1473173	+					bluB	41595659	NCAV_RS07760	657		old_locus_tag=NCAV_1669
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1472517	1473173	+	WP_103287856.1	WP_103287856.1		5,6-dimethylbenzimidazole synthase	bluB	41595659	NCAV_RS07760	657	218	
gene	tRNA	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1473398	1473475	+						41595660	NCAV_RS07765	78		old_locus_tag=NCAV_TRNA28
tRNA		GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1473398	1473475	+				tRNA-Arg		41595660	NCAV_RS07765	78		anticodon=CCT
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1473510	1473806	-						41595661	NCAV_RS07770	297		old_locus_tag=NCAV_1671
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1473510	1473806	-	WP_103286582.1	WP_103286582.1		NitrOD5 domain-containing protein		41595661	NCAV_RS07770	297	98	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1473826	1475253	-						41595662	NCAV_RS07775	1428		old_locus_tag=NCAV_1672
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1473826	1475253	-	WP_103286581.1	WP_103286581.1		AAA family ATPase		41595662	NCAV_RS07775	1428	475	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1475361	1476215	-						41595663	NCAV_RS07780	855		old_locus_tag=NCAV_1673
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1475361	1476215	-	WP_148695277.1	WP_148695277.1		hypothetical protein		41595663	NCAV_RS07780	855	284	
gene	tRNA	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1476386	1476460	-						41595664	NCAV_RS07785	75		old_locus_tag=NCAV_TRNA29
tRNA		GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1476386	1476460	-				tRNA-Gly		41595664	NCAV_RS07785	75		anticodon=TCC
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1476533	1477222	-						41595665	NCAV_RS07790	690		old_locus_tag=NCAV_1676
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1476533	1477222	-	WP_197706618.1	WP_197706618.1		hypothetical protein		41595665	NCAV_RS07790	690	229	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1477298	1477573	+						41595666	NCAV_RS07795	276		old_locus_tag=NCAV_1677
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1477298	1477573	+	WP_103286579.1	WP_103286579.1		RNase P subunit		41595666	NCAV_RS07795	276	91	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1477705	1478160	+						41595667	NCAV_RS07800	456		old_locus_tag=NCAV_1678
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1477705	1478160	+	WP_103286578.1	WP_103286578.1		30S ribosomal protein S19e		41595667	NCAV_RS07800	456	151	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1478186	1478488	+						41595668	NCAV_RS07805	303		old_locus_tag=NCAV_1679
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1478186	1478488	+	WP_197706619.1	WP_197706619.1		DNA-binding protein		41595668	NCAV_RS07805	303	100	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1478603	1479295	+						41595669	NCAV_RS07810	693		old_locus_tag=NCAV_1680
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1478603	1479295	+	WP_103286576.1	WP_103286576.1		cyclase family protein		41595669	NCAV_RS07810	693	230	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1479363	1480433	-					amrS	41595670	NCAV_RS07815	1071		old_locus_tag=NCAV_1681
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1479363	1480433	-	WP_103286575.1	WP_103286575.1		AmmeMemoRadiSam system radical SAM enzyme	amrS	41595670	NCAV_RS07815	1071	356	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1480640	1481140	+						41595671	NCAV_RS07820	501		old_locus_tag=NCAV_1682
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1480640	1481140	+	WP_103286574.1	WP_103286574.1		dual specificity protein phosphatase family protein		41595671	NCAV_RS07820	501	166	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1481193	1481339	-						55636314	NCAV_RS08580	147		old_locus_tag=NCAV_1683
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1481193	1481339	-	WP_168174126.1	WP_168174126.1		hypothetical protein		55636314	NCAV_RS08580	147	48	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1481404	1481934	-						41595672	NCAV_RS07825	531		old_locus_tag=NCAV_1684
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1481404	1481934	-	WP_103286573.1	WP_103286573.1		hypothetical protein		41595672	NCAV_RS07825	531	176	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1482048	1482386	+						41595673	NCAV_RS07830	339		old_locus_tag=NCAV_1685
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1482048	1482386	+	WP_158648651.1	WP_158648651.1		hypothetical protein		41595673	NCAV_RS07830	339	112	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1482409	1482741	+						41595674	NCAV_RS07835	333		old_locus_tag=NCAV_1686
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1482409	1482741	+	WP_103287854.1	WP_103287854.1		transcription factor S		41595674	NCAV_RS07835	333	110	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1482929	1483798	+						41595675	NCAV_RS07840	870		old_locus_tag=NCAV_1687
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1482929	1483798	+	WP_103286571.1	WP_103286571.1		DNA polymerase sliding clamp		41595675	NCAV_RS07840	870	289	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1483936	1485366	+						41595676	NCAV_RS07845	1431		old_locus_tag=NCAV_1689
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1483936	1485366	+	WP_197706621.1	WP_197706621.1		aspartate kinase		41595676	NCAV_RS07845	1431	476	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1485464	1486525	+						41595677	NCAV_RS07850	1062		old_locus_tag=NCAV_1690
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1485464	1486525	+	WP_103286569.1	WP_103286569.1		tyrosine--tRNA ligase		41595677	NCAV_RS07850	1062	353	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1486961	1487950	-						41595678	NCAV_RS07855	990		old_locus_tag=NCAV_1692
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1486961	1487950	-	WP_158648650.1	WP_158648650.1		TIGR03560 family F420-dependent LLM class oxidoreductase		41595678	NCAV_RS07855	990	329	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1488022	1488822	-					cobJ	41595679	NCAV_RS07860	801		old_locus_tag=NCAV_1693
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1488022	1488822	-	WP_103286566.1	WP_103286566.1		precorrin-3B C(17)-methyltransferase	cobJ	41595679	NCAV_RS07860	801	266	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1489343	1490032	-						41595680	NCAV_RS07865	690		old_locus_tag=NCAV_1694
CDS	with_protein	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1489343	1490032	-	WP_103286565.1	WP_103286565.1		hypothetical protein		41595680	NCAV_RS07865	690	229	
gene	protein_coding	GCF_900248165.1	Primary Assembly	chromosome	NCAV	NZ_LT981265.1	1490845	1491504	-						41595681	NCAV_RS07870	660		old_locus_tag=NCAV_1697
