# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	990152	990511	-						24817090	T478_RS05935	360		old_locus_tag=T478_1210
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	990152	990511	-	WP_048105987.1	WP_048105987.1		hypothetical protein		24817090	T478_RS05935	360	119	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	990525	991187	-					fsa	24817091	T478_RS05940	663		old_locus_tag=T478_1211
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	990525	991187	-	WP_048105989.1	WP_048105989.1		fructose-6-phosphate aldolase	fsa	24817091	T478_RS05940	663	220	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	991184	992152	-						24817092	T478_RS05945	969		old_locus_tag=T478_1212
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	991184	992152	-	WP_048105991.1	WP_048105991.1		transketolase family protein		24817092	T478_RS05945	969	322	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	992149	993816	-						24817093	T478_RS05950	1668		old_locus_tag=T478_1213
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	992149	993816	-	WP_048105993.1	WP_048105993.1		ribulose-phosphate 3-epimerase		24817093	T478_RS05950	1668	555	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	993940	994326	+						24817094	T478_RS05955	387		old_locus_tag=T478_1214
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	993940	994326	+	WP_048105998.1	WP_048105998.1		hypothetical protein		24817094	T478_RS05955	387	128	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	994351	995832	+						24817095	T478_RS05960	1482		old_locus_tag=T478_1215
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	994351	995832	+	WP_048106000.1	WP_048106000.1		leucyl aminopeptidase		24817095	T478_RS05960	1482	493	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	995925	996074	+						43685780	T478_RS07665	150		
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	995925	996074	+	WP_160271577.1	WP_160271577.1		hypothetical protein		43685780	T478_RS07665	150	49	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	996064	997053	-						24817097	T478_RS05970	990		old_locus_tag=T478_1216
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	996064	997053	-	WP_048106004.1	WP_048106004.1		UDP-N-acetylglucosamine-1-phosphate transferase		24817097	T478_RS05970	990	329	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	997054	999273	-						24817098	T478_RS05975	2220		old_locus_tag=T478_1217
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	997054	999273	-	WP_048106005.1	WP_048106005.1		DEAD/DEAH box helicase		24817098	T478_RS05975	2220	739	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	999270	1001348	-						24817099	T478_RS05980	2079		old_locus_tag=T478_1218
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	999270	1001348	-	WP_048106007.1	WP_048106007.1		minichromosome maintenance protein MCM		24817099	T478_RS05980	2079	692	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1001345	1001860	-						24817100	T478_RS05985	516		old_locus_tag=T478_1219
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1001345	1001860	-	WP_048106010.1	WP_048106010.1		hypothetical protein		24817100	T478_RS05985	516	171	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1001978	1002934	+						24817101	T478_RS05990	957		old_locus_tag=T478_1220
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1001978	1002934	+	WP_048106011.1	WP_048106011.1		replication factor C small subunit		24817101	T478_RS05990	957	318	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1002935	1003225	-						24817102	T478_RS05995	291		old_locus_tag=T478_1221
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1002935	1003225	-	WP_048106013.1	WP_048106013.1		hypothetical protein		24817102	T478_RS05995	291	96	
gene	tRNA	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1003268	1003351	-						24817103	T478_RS06000	84		old_locus_tag=T478_1222
tRNA		GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1003268	1003351	-				tRNA-Ser		24817103	T478_RS06000	84		anticodon=TGA
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1003421	1003978	-						24817104	T478_RS06005	558		old_locus_tag=T478_1223
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1003421	1003978	-	WP_048106015.1	WP_048106015.1		4Fe-4S binding protein		24817104	T478_RS06005	558	185	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1004095	1004760	+						24817105	T478_RS06010	666		old_locus_tag=T478_1225
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1004095	1004760	+	WP_048106017.1	WP_048106017.1		translation initiation factor IF-6		24817105	T478_RS06010	666	221	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1004752	1006023	-					hisS	24817106	T478_RS06015	1272		old_locus_tag=T478_1224
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1004752	1006023	-	WP_048106019.1	WP_048106019.1		histidine--tRNA ligase	hisS	24817106	T478_RS06015	1272	423	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1006106	1006522	+						24817107	T478_RS06020	417		old_locus_tag=T478_1226
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1006106	1006522	+	WP_048106027.1	WP_048106027.1		archease		24817107	T478_RS06020	417	138	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1006552	1006965	+					trxA	24817108	T478_RS06025	414		old_locus_tag=T478_1228
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1006552	1006965	+	WP_048106029.1	WP_048106029.1		thioredoxin	trxA	24817108	T478_RS06025	414	137	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1006959	1008740	-					infB	24817109	T478_RS06030	1782		old_locus_tag=T478_1227
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1006959	1008740	-	WP_082008741.1	WP_082008741.1		translation initiation factor IF-2	infB	24817109	T478_RS06030	1782	593	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1008747	1009148	-					ndk	24817110	T478_RS06035	402		old_locus_tag=T478_1229
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1008747	1009148	-	WP_048106033.1	WP_048106033.1		nucleoside-diphosphate kinase	ndk	24817110	T478_RS06035	402	133	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1009150	1009353	-						24817111	T478_RS06040	204		old_locus_tag=T478_1230
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1009150	1009353	-	WP_048106035.1	WP_048106035.1		50S ribosomal protein L24		24817111	T478_RS06040	204	67	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1009362	1009586	-						24817112	T478_RS06045	225		old_locus_tag=T478_1231
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1009362	1009586	-	WP_048106042.1	WP_048106042.1		30S ribosomal protein S28e		24817112	T478_RS06045	225	74	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1009583	1009969	-					rpl7ae	24817113	T478_RS06050	387		old_locus_tag=T478_1232
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1009583	1009969	-	WP_048106044.1	WP_048106044.1		50S ribosomal protein L7Ae	rpl7ae	24817113	T478_RS06050	387	128	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1010005	1011348	-					glmM	24817114	T478_RS06055	1344		old_locus_tag=T478_1233
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1010005	1011348	-	WP_048106046.1	WP_048106046.1		phosphoglucosamine mutase	glmM	24817114	T478_RS06055	1344	447	
gene	tRNA	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1011396	1011480	+						24817115	T478_RS06060	85		old_locus_tag=T478_1234
tRNA		GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1011396	1011480	+				tRNA-Leu		24817115	T478_RS06060	85		anticodon=TAG
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1011542	1012384	+						24817116	T478_RS06065	843		old_locus_tag=T478_1235
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1011542	1012384	+	WP_048106048.1	WP_048106048.1		formyltetrahydrofolate deformylase		24817116	T478_RS06065	843	280	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1012386	1013081	+						24817117	T478_RS06070	696		old_locus_tag=T478_1236
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1012386	1013081	+	WP_107734655.1	WP_107734655.1		creatininase family protein		24817117	T478_RS06070	696	231	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1013151	1013381	+						24817118	T478_RS06075	231		old_locus_tag=T478_1237
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1013151	1013381	+	WP_048106057.1	WP_048106057.1		RNA-binding protein		24817118	T478_RS06075	231	76	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1013392	1013568	+						31879584	T478_RS07510	177		old_locus_tag=T478_1238
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1013392	1013568	+	WP_082008742.1	WP_082008742.1		50S ribosomal protein L37e		31879584	T478_RS07510	177	58	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1013575	1014423	+						24817119	T478_RS06080	849		old_locus_tag=T478_1239
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1013575	1014423	+	WP_052433912.1	WP_052433912.1		hypothetical protein		24817119	T478_RS06080	849	282	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1014423	1015100	+					rpiA	24817120	T478_RS06085	678		old_locus_tag=T478_1241
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1014423	1015100	+	WP_048106061.1	WP_048106061.1		ribose-5-phosphate isomerase RpiA	rpiA	24817120	T478_RS06085	678	225	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1015092	1016480	-						24817121	T478_RS06090	1389		old_locus_tag=T478_1240
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1015092	1016480	-	WP_048106064.1	WP_048106064.1		dihydroorotase family protein		24817121	T478_RS06090	1389	462	
gene	tRNA	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1016551	1016622	+						24817122	T478_RS06095	72		old_locus_tag=T478_1242
tRNA		GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1016551	1016622	+				tRNA-Ala		24817122	T478_RS06095	72		anticodon=CGC
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1016664	1017026	+						24817123	T478_RS06100	363		old_locus_tag=T478_1243
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1016664	1017026	+	WP_048107025.1	WP_048107025.1		zinc ribbon domain-containing protein		24817123	T478_RS06100	363	120	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1017031	1017579	-						24817124	T478_RS06105	549		old_locus_tag=T478_1244
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1017031	1017579	-	WP_048106066.1	WP_048106066.1		zinc-ribbon domain-containing protein		24817124	T478_RS06105	549	182	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1017641	1017973	-					trxA	24817125	T478_RS06110	333		old_locus_tag=T478_1245
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1017641	1017973	-	WP_048106068.1	WP_048106068.1		thioredoxin	trxA	24817125	T478_RS06110	333	110	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1018096	1018863	+						24817126	T478_RS06115	768		old_locus_tag=T478_1246
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1018096	1018863	+	WP_048106069.1	WP_048106069.1		hypothetical protein		24817126	T478_RS06115	768	255	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1018909	1019622	+						24817127	T478_RS06120	714		old_locus_tag=T478_1247
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1018909	1019622	+	WP_048106071.1	WP_048106071.1		signal peptidase I		24817127	T478_RS06120	714	237	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1019628	1021148	-						24817128	T478_RS06125	1521		old_locus_tag=T478_1248
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1019628	1021148	-	WP_048106073.1	WP_048106073.1		4-hydroxybutyryl-CoA dehydratase		24817128	T478_RS06125	1521	506	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1021209	1023305	-						24817129	T478_RS06130	2097		old_locus_tag=T478_1249
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1021209	1023305	-	WP_048106075.1	WP_048106075.1		acetate--CoA ligase		24817129	T478_RS06130	2097	698	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1023354	1023710	-						24817130	T478_RS06135	357		old_locus_tag=T478_1250
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1023354	1023710	-	WP_048106078.1	WP_048106078.1		reverse transcriptase-like protein		24817130	T478_RS06135	357	118	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1023700	1024152	-						24817131	T478_RS06140	453		old_locus_tag=T478_1251
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1023700	1024152	-	WP_048106081.1	WP_048106081.1		hypothetical protein		24817131	T478_RS06140	453	150	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1024226	1024549	+						24817132	T478_RS06145	324		old_locus_tag=T478_1253
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1024226	1024549	+	WP_048106083.1	WP_048106083.1		hypothetical protein		24817132	T478_RS06145	324	107	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1024543	1025526	-					tsaD	24817133	T478_RS06150	984		old_locus_tag=T478_1252
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1024543	1025526	-	WP_048106084.1	WP_048106084.1		tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD	tsaD	24817133	T478_RS06150	984	327	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1025528	1026721	-						24817134	T478_RS06155	1194		old_locus_tag=T478_1254
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1025528	1026721	-	WP_048106085.1	WP_048106085.1		redox-regulated ATPase YchF		24817134	T478_RS06155	1194	397	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1026773	1027348	+						24817135	T478_RS06160	576		old_locus_tag=T478_1255
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1026773	1027348	+	WP_052433915.1	WP_052433915.1		AAA family ATPase		24817135	T478_RS06160	576	191	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1027381	1028895	+					tgtA	24817136	T478_RS06165	1515		old_locus_tag=T478_1256
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1027381	1028895	+	WP_048106086.1	WP_048106086.1		tRNA guanosine(15) transglycosylase TgtA	tgtA	24817136	T478_RS06165	1515	504	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1028925	1029731	+						24817137	T478_RS06170	807		old_locus_tag=T478_1258
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1028925	1029731	+	WP_048106087.1	WP_048106087.1		tetratricopeptide repeat protein		24817137	T478_RS06170	807	268	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1029721	1030923	-						24817138	T478_RS06175	1203		old_locus_tag=T478_1257
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1029721	1030923	-	WP_048106089.1	WP_048106089.1		hypothetical protein		24817138	T478_RS06175	1203	400	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1030993	1031295	-						24817139	T478_RS06180	303		old_locus_tag=T478_1259
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1030993	1031295	-	WP_048106091.1	WP_048106091.1		4Fe-4S binding protein		24817139	T478_RS06180	303	100	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1031404	1031616	-						24817140	T478_RS06185	213		old_locus_tag=T478_1260
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1031404	1031616	-	WP_048106093.1	WP_048106093.1		hypothetical protein		24817140	T478_RS06185	213	70	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1031721	1032989	+						24817141	T478_RS06190	1269		old_locus_tag=T478_1261
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1031721	1032989	+	WP_048106095.1	WP_048106095.1		MBL fold metallo-hydrolase		24817141	T478_RS06190	1269	422	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1032991	1033830	+						24817142	T478_RS06195	840		old_locus_tag=T478_1262
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1032991	1033830	+	WP_048106097.1	WP_048106097.1		DNA repair protein		24817142	T478_RS06195	840	279	
gene	tRNA	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1033863	1033937	+						24817143	T478_RS06200	75		old_locus_tag=T478_1263
tRNA		GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1033863	1033937	+				tRNA-Arg		24817143	T478_RS06200	75		anticodon=TCT
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1033977	1034327	+						24817144	T478_RS06205	351		old_locus_tag=T478_1265
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1033977	1034327	+	WP_048106099.1	WP_048106099.1		hypothetical protein		24817144	T478_RS06205	351	116	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1034324	1034821	-						24817145	T478_RS06210	498		old_locus_tag=T478_1264
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1034324	1034821	-	WP_048106101.1	WP_048106101.1		plastocyanin/azurin family copper-binding protein		24817145	T478_RS06210	498	165	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1034866	1036500	-						24817146	T478_RS06215	1635		old_locus_tag=T478_1266
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1034866	1036500	-	WP_048106104.1	WP_048106104.1		cytochrome b N-terminal domain-containing protein		24817146	T478_RS06215	1635	544	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1036481	1037029	-						24817147	T478_RS06220	549		old_locus_tag=T478_1267
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1036481	1037029	-	WP_048106106.1	WP_048106106.1		Rieske 2Fe-2S domain-containing protein		24817147	T478_RS06220	549	182	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1037124	1041368	-						24817148	T478_RS06225	4245		old_locus_tag=T478_1268
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1037124	1041368	-	WP_048106108.1	WP_048106108.1		S8 family serine peptidase		24817148	T478_RS06225	4245	1414	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1041402	1042397	-						24817149	T478_RS06230	996		old_locus_tag=T478_1269
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1041402	1042397	-	WP_082008744.1	WP_082008744.1		envelope protein		24817149	T478_RS06230	996	331	
gene	pseudogene	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1042522	1043736	-						24817150	T478_RS06235	1215		partial;pseudo;old_locus_tag=T478_1270
CDS	without_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1042522	1043736	-				hypothetical protein		24817150	T478_RS06235	1215		partial;pseudo
gene	pseudogene	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1043763	1044977	+						24817151	T478_RS06240	1215		partial;pseudo;old_locus_tag=T478_1271
CDS	without_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1043763	1044977	+				hypothetical protein		24817151	T478_RS06240	1215		partial;pseudo
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1045076	1045945	+						24817152	T478_RS06245	870		old_locus_tag=T478_1272
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1045076	1045945	+	WP_048106112.1	WP_048106112.1		ROK family protein		24817152	T478_RS06245	870	289	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1045947	1047470	-					guaA	24817153	T478_RS06250	1524		old_locus_tag=T478_1273
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1045947	1047470	-	WP_048106114.1	WP_048106114.1		glutamine-hydrolyzing GMP synthase	guaA	24817153	T478_RS06250	1524	507	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1047474	1048058	-						24817154	T478_RS06255	585		old_locus_tag=T478_1274
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1047474	1048058	-	WP_048106116.1	WP_048106116.1		hypothetical protein		24817154	T478_RS06255	585	194	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1048095	1048832	-						24817155	T478_RS06260	738		old_locus_tag=T478_1275
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1048095	1048832	-	WP_048106118.1	WP_048106118.1		DUF115 domain-containing protein		24817155	T478_RS06260	738	245	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1048866	1049744	+					folP	24817156	T478_RS06265	879		old_locus_tag=T478_1276
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1048866	1049744	+	WP_048107031.1	WP_048107031.1		dihydropteroate synthase	folP	24817156	T478_RS06265	879	292	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1049775	1051211	+					guaB	24817157	T478_RS06270	1437		old_locus_tag=T478_1277
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1049775	1051211	+	WP_048106119.1	WP_048106119.1		IMP dehydrogenase	guaB	24817157	T478_RS06270	1437	478	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1051246	1051716	+						24817158	T478_RS06275	471		old_locus_tag=T478_1279
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1051246	1051716	+	WP_048106122.1	WP_048106122.1		hypothetical protein		24817158	T478_RS06275	471	156	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1051713	1052537	-					pheA	24817159	T478_RS06280	825		old_locus_tag=T478_1278
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1051713	1052537	-	WP_048106125.1	WP_048106125.1		prephenate dehydratase	pheA	24817159	T478_RS06280	825	274	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1052545	1053087	-						24817160	T478_RS06285	543		old_locus_tag=T478_1280
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1052545	1053087	-	WP_048106127.1	WP_048106127.1		exosome complex RNA-binding protein Csl4		24817160	T478_RS06285	543	180	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1053166	1054386	+						24817161	T478_RS06290	1221		old_locus_tag=T478_1282
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1053166	1054386	+	WP_048106130.1	WP_048106130.1		hypothetical protein		24817161	T478_RS06290	1221	406	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1054383	1054898	-						24817162	T478_RS06295	516		old_locus_tag=T478_1281
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1054383	1054898	-	WP_048106132.1	WP_048106132.1		hypothetical protein		24817162	T478_RS06295	516	171	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1054902	1055906	-					dph2	24817163	T478_RS06300	1005		old_locus_tag=T478_1283
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1054902	1055906	-	WP_048106133.1	WP_048106133.1		diphthamide biosynthesis enzyme Dph2	dph2	24817163	T478_RS06300	1005	334	
gene	protein_coding	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1055987	1057306	+						24817164	T478_RS06305	1320		old_locus_tag=T478_1284
CDS	with_protein	GCF_000812185.1	Primary Assembly	chromosome		NZ_CP007026.1	1055987	1057306	+	WP_048106135.1	WP_048106135.1		tRNA(Ile)(2)-agmatinylcytidine synthase		24817164	T478_RS06305	1320	439	
