# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	954718	955602	-						32901662	NMSP_RS05780	885		old_locus_tag=NMSP_1213
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	954718	955602	-	WP_086907874.1	WP_086907874.1		hypothetical protein		32901662	NMSP_RS05780	885	294	
gene	tRNA	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	955713	955787	+						32901663	NMSP_RS05785	75		old_locus_tag=NMSP_1214
tRNA		GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	955713	955787	+				tRNA-Glu		32901663	NMSP_RS05785	75		anticodon=CTC
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	955828	956892	-						32901664	NMSP_RS05790	1065		old_locus_tag=NMSP_1215
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	955828	956892	-	WP_192866150.1	WP_192866150.1		hypothetical protein		32901664	NMSP_RS05790	1065	354	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	957247	957759	-						32901665	NMSP_RS05795	513		old_locus_tag=NMSP_1216
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	957247	957759	-	WP_086907876.1	WP_086907876.1		hypothetical protein		32901665	NMSP_RS05795	513	170	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	957848	958090	-						42101511	NMSP_RS08270	243		
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	957848	958090	-	WP_152023814.1	WP_152023814.1		hypothetical protein		42101511	NMSP_RS08270	243	80	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	958357	958644	-						32901667	NMSP_RS05805	288		old_locus_tag=NMSP_1218
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	958357	958644	-	WP_086907878.1	WP_086907878.1		hypothetical protein		32901667	NMSP_RS05805	288	95	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	958646	958822	-						59167114	NMSP_RS08515	177		
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	958646	958822	-	WP_192866151.1	WP_192866151.1		hypothetical protein		59167114	NMSP_RS08515	177	58	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	958824	959000	-						59167115	NMSP_RS08520	177		old_locus_tag=NMSP_1219
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	958824	959000	-	WP_192866152.1	WP_192866152.1		hypothetical protein		59167115	NMSP_RS08520	177	58	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	958997	959389	-						32901668	NMSP_RS05810	393		old_locus_tag=NMSP_1220
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	958997	959389	-	WP_086907879.1	WP_086907879.1		hypothetical protein		32901668	NMSP_RS05810	393	130	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	959386	959670	-						32901669	NMSP_RS05815	285		old_locus_tag=NMSP_1221
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	959386	959670	-	WP_152023815.1	WP_152023815.1		hypothetical protein		32901669	NMSP_RS05815	285	94	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	959709	959897	-						32901670	NMSP_RS05820	189		
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	959709	959897	-	WP_086907881.1	WP_086907881.1		hypothetical protein		32901670	NMSP_RS05820	189	62	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	959894	960082	-						32901671	NMSP_RS05825	189		
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	959894	960082	-	WP_086907882.1	WP_086907882.1		hypothetical protein		32901671	NMSP_RS05825	189	62	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	960268	960687	-						32901672	NMSP_RS05830	420		old_locus_tag=NMSP_1222
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	960268	960687	-	WP_086907883.1	WP_086907883.1		PIN domain-containing protein		32901672	NMSP_RS05830	420	139	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	960791	961339	+						32901673	NMSP_RS05835	549		old_locus_tag=NMSP_1223
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	960791	961339	+	WP_086907884.1	WP_086907884.1		hypothetical protein		32901673	NMSP_RS05835	549	182	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	961475	961681	+						32901674	NMSP_RS05840	207		old_locus_tag=NMSP_1224
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	961475	961681	+	WP_086907885.1	WP_086907885.1		hypothetical protein		32901674	NMSP_RS05840	207	68	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	961678	962025	+						32901675	NMSP_RS05845	348		old_locus_tag=NMSP_1225
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	961678	962025	+	WP_086907886.1	WP_086907886.1		hypothetical protein		32901675	NMSP_RS05845	348	115	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	962025	962528	+						32901676	NMSP_RS05850	504		old_locus_tag=NMSP_1226
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	962025	962528	+	WP_086907887.1	WP_086907887.1		hypothetical protein		32901676	NMSP_RS05850	504	167	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	962751	963497	-						32901677	NMSP_RS05855	747		old_locus_tag=NMSP_1227
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	962751	963497	-	WP_225971332.1	WP_225971332.1		DUF6293 family protein		32901677	NMSP_RS05855	747	248	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	963561	965186	+						32901678	NMSP_RS05860	1626		old_locus_tag=NMSP_1228
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	963561	965186	+	WP_086907889.1	WP_086907889.1		hypothetical protein		32901678	NMSP_RS05860	1626	541	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	965235	965627	+						32901679	NMSP_RS05865	393		old_locus_tag=NMSP_1229
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	965235	965627	+	WP_086907890.1	WP_086907890.1		hypothetical protein		32901679	NMSP_RS05865	393	130	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	965676	966131	+						32901680	NMSP_RS05870	456		old_locus_tag=NMSP_1230
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	965676	966131	+	WP_152023816.1	WP_152023816.1		hypothetical protein		32901680	NMSP_RS05870	456	151	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	966224	967300	+						32901681	NMSP_RS05875	1077		old_locus_tag=NMSP_1231
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	966224	967300	+	WP_086907892.1	WP_086907892.1		hypothetical protein		32901681	NMSP_RS05875	1077	358	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	967950	968414	+						32901682	NMSP_RS05880	465		old_locus_tag=NMSP_1232
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	967950	968414	+	WP_086907893.1	WP_086907893.1		J domain-containing protein		32901682	NMSP_RS05880	465	154	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	968411	968614	+						32901683	NMSP_RS05885	204		old_locus_tag=NMSP_1233
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	968411	968614	+	WP_086907894.1	WP_086907894.1		hypothetical protein		32901683	NMSP_RS05885	204	67	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	968614	969537	+						42101512	NMSP_RS08275	924		old_locus_tag=NMSP_1234
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	968614	969537	+	WP_152023817.1	WP_152023817.1		J domain-containing protein		42101512	NMSP_RS08275	924	307	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	969543	969995	+						32901686	NMSP_RS05900	453		old_locus_tag=NMSP_1235
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	969543	969995	+	WP_086907897.1	WP_086907897.1		hypothetical protein		32901686	NMSP_RS05900	453	150	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	970115	970852	+						32901687	NMSP_RS05905	738		old_locus_tag=NMSP_1236
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	970115	970852	+	WP_086907898.1	WP_086907898.1		PD-(D/E)XK nuclease family protein		32901687	NMSP_RS05905	738	245	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	971061	971840	-						32901689	NMSP_RS05915	780		old_locus_tag=NMSP_1237
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	971061	971840	-	WP_086907900.1	WP_086907900.1		hypothetical protein		32901689	NMSP_RS05915	780	259	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	971841	972110	-						32901690	NMSP_RS05920	270		old_locus_tag=NMSP_1238
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	971841	972110	-	WP_086907901.1	WP_086907901.1		DUF3040 domain-containing protein		32901690	NMSP_RS05920	270	89	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	972107	972625	-						32901691	NMSP_RS05925	519		old_locus_tag=NMSP_1239
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	972107	972625	-	WP_086907902.1	WP_086907902.1		hypothetical protein		32901691	NMSP_RS05925	519	172	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	972622	973125	-						32901692	NMSP_RS05930	504		old_locus_tag=NMSP_1240
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	972622	973125	-	WP_086907903.1	WP_086907903.1		hypothetical protein		32901692	NMSP_RS05930	504	167	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	973118	973717	-						32901693	NMSP_RS05935	600		old_locus_tag=NMSP_1241
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	973118	973717	-	WP_192866153.1	WP_192866153.1		J domain-containing protein		32901693	NMSP_RS05935	600	199	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	973714	973941	-						42101513	NMSP_RS08280	228		old_locus_tag=NMSP_1242
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	973714	973941	-	WP_152023818.1	WP_152023818.1		hypothetical protein		42101513	NMSP_RS08280	228	75	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	974003	974941	-						32901694	NMSP_RS05940	939		old_locus_tag=NMSP_1243
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	974003	974941	-	WP_192866154.1	WP_192866154.1		DUF6293 family protein		32901694	NMSP_RS05940	939	312	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	975200	975451	+						32901695	NMSP_RS05945	252		old_locus_tag=NMSP_1245
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	975200	975451	+	WP_086907906.1	WP_086907906.1		hypothetical protein		32901695	NMSP_RS05945	252	83	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	975477	975872	-						32901696	NMSP_RS05950	396		old_locus_tag=NMSP_1246
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	975477	975872	-	WP_086907907.1	WP_086907907.1		hypothetical protein		32901696	NMSP_RS05950	396	131	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	975960	977780	+						67882430	NMSP_RS08615	1821		old_locus_tag=NMSP_1247
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	975960	977780	+	WP_225971257.1	WP_225971257.1		hypothetical protein		67882430	NMSP_RS08615	1821	606	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	978020	978934	+						32901698	NMSP_RS05960	915		old_locus_tag=NMSP_1248
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	978020	978934	+	WP_086907908.1	WP_086907908.1		transcription initiation factor IIB family protein		32901698	NMSP_RS05960	915	304	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	979812	980030	+						67882431	NMSP_RS08620	219		
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	979812	980030	+	WP_225971333.1	WP_225971333.1		cold shock domain-containing protein		67882431	NMSP_RS08620	219	72	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	980062	981330	+						32901700	NMSP_RS05970	1269		old_locus_tag=NMSP_1250
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	980062	981330	+	WP_086907909.1	WP_086907909.1		tetratricopeptide repeat protein		32901700	NMSP_RS05970	1269	422	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	981365	982222	+						32901701	NMSP_RS05975	858		old_locus_tag=NMSP_1251
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	981365	982222	+	WP_086907910.1	WP_086907910.1		hypothetical protein		32901701	NMSP_RS05975	858	285	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	982316	982633	+						32901702	NMSP_RS05980	318		old_locus_tag=NMSP_1252
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	982316	982633	+	WP_086907911.1	WP_086907911.1		hypothetical protein		32901702	NMSP_RS05980	318	105	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	982630	983469	+						32901703	NMSP_RS05985	840		old_locus_tag=NMSP_1253
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	982630	983469	+	WP_086907912.1	WP_086907912.1		tetratricopeptide repeat protein		32901703	NMSP_RS05985	840	279	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	983567	985051	+						32901704	NMSP_RS05990	1485		old_locus_tag=NMSP_1254
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	983567	985051	+	WP_086907913.1	WP_086907913.1		MBL fold metallo-hydrolase		32901704	NMSP_RS05990	1485	494	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	985151	985870	+						32901705	NMSP_RS05995	720		old_locus_tag=NMSP_1255
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	985151	985870	+	WP_152023820.1	WP_152023820.1		hypothetical protein		32901705	NMSP_RS05995	720	239	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	985854	988085	-						32901706	NMSP_RS06000	2232		old_locus_tag=NMSP_1256
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	985854	988085	-	WP_086907915.1	WP_086907915.1		hypothetical protein		32901706	NMSP_RS06000	2232	743	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	988075	988608	-						32901707	NMSP_RS06005	534		old_locus_tag=NMSP_1257
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	988075	988608	-	WP_086907916.1	WP_086907916.1		hypothetical protein		32901707	NMSP_RS06005	534	177	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	988610	990700	-						32901708	NMSP_RS06010	2091		old_locus_tag=NMSP_1258
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	988610	990700	-	WP_086907917.1	WP_086907917.1		AAA family ATPase		32901708	NMSP_RS06010	2091	696	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	990700	990915	-						32901709	NMSP_RS06015	216		old_locus_tag=NMSP_1259
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	990700	990915	-	WP_086907918.1	WP_086907918.1		hypothetical protein		32901709	NMSP_RS06015	216	71	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	991064	991267	+						32901710	NMSP_RS06020	204		old_locus_tag=NMSP_1260
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	991064	991267	+	WP_086907919.1	WP_086907919.1		hypothetical protein		32901710	NMSP_RS06020	204	67	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	991284	992156	+						32901711	NMSP_RS06025	873		old_locus_tag=NMSP_1261
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	991284	992156	+	WP_086907920.1	WP_086907920.1		HNH endonuclease		32901711	NMSP_RS06025	873	290	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	992149	994395	+						32901712	NMSP_RS06030	2247		old_locus_tag=NMSP_1262
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	992149	994395	+	WP_086907921.1	WP_086907921.1		DEAD/DEAH box helicase family protein		32901712	NMSP_RS06030	2247	748	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	994432	995487	+						32901713	NMSP_RS06035	1056		old_locus_tag=NMSP_1263
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	994432	995487	+	WP_086907922.1	WP_086907922.1		HNH endonuclease		32901713	NMSP_RS06035	1056	351	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	995490	996647	-						32901714	NMSP_RS06040	1158		old_locus_tag=NMSP_1264
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	995490	996647	-	WP_086907923.1	WP_086907923.1		cysteine desulfurase		32901714	NMSP_RS06040	1158	385	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	996640	997014	-						32901715	NMSP_RS06045	375		old_locus_tag=NMSP_1265
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	996640	997014	-	WP_192866155.1	WP_192866155.1		DndE family protein		32901715	NMSP_RS06045	375	124	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	997004	999040	-					dndD	32901716	NMSP_RS06050	2037		old_locus_tag=NMSP_1266
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	997004	999040	-	WP_192866156.1	WP_192866156.1		DNA sulfur modification protein DndD	dndD	32901716	NMSP_RS06050	2037	678	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	999027	1000574	-					dndC	32901717	NMSP_RS06055	1548		old_locus_tag=NMSP_1267
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	999027	1000574	-	WP_086907926.1	WP_086907926.1		DNA phosphorothioation system sulfurtransferase DndC	dndC	32901717	NMSP_RS06055	1548	515	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1000571	1001674	-					dndB	32901718	NMSP_RS06060	1104		old_locus_tag=NMSP_1268
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1000571	1001674	-	WP_086907927.1	WP_086907927.1		DNA sulfur modification protein DndB	dndB	32901718	NMSP_RS06060	1104	367	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1001744	1001911	-						59167116	NMSP_RS08525	168		old_locus_tag=NMSP_1269
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1001744	1001911	-	WP_192866157.1	WP_192866157.1		hypothetical protein		59167116	NMSP_RS08525	168	55	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1001945	1002442	+						32901719	NMSP_RS06065	498		old_locus_tag=NMSP_1270
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1001945	1002442	+	WP_225971258.1	WP_225971258.1		very short patch repair endonuclease		32901719	NMSP_RS06065	498	165	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1002532	1002963	+						32901720	NMSP_RS06070	432		old_locus_tag=NMSP_1271
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1002532	1002963	+	WP_086907928.1	WP_086907928.1		tetratricopeptide repeat protein		32901720	NMSP_RS06070	432	143	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1003315	1003455	+						59167117	NMSP_RS08530	141		
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1003315	1003455	+	WP_192866158.1	WP_192866158.1		hypothetical protein		59167117	NMSP_RS08530	141	46	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1003482	1003610	-						67882432	NMSP_RS08625	129		
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1003482	1003610	-	WP_225971334.1	WP_225971334.1		pentapeptide repeat-containing protein		67882432	NMSP_RS08625	129	42	
gene	pseudogene	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1003555	1003722	-						67882433	NMSP_RS08630	168		partial;pseudo
CDS	without_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1003555	1003722	-				pentapeptide repeat-containing protein		67882433	NMSP_RS08630	168		partial;pseudo
gene	pseudogene	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1003644	1004237	-						32901721	NMSP_RS06075	594		partial;pseudo;old_locus_tag=NMSP_1272
CDS	without_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1003644	1004237	-				pentapeptide repeat-containing protein		32901721	NMSP_RS06075	594		partial;pseudo
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1004416	1004994	-						32901722	NMSP_RS06080	579		old_locus_tag=NMSP_1273
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1004416	1004994	-	WP_086907930.1	WP_086907930.1		hypothetical protein		32901722	NMSP_RS06080	579	192	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1005352	1006008	+						32901723	NMSP_RS06085	657		old_locus_tag=NMSP_1274
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1005352	1006008	+	WP_086907931.1	WP_086907931.1		DNA repair helicase		32901723	NMSP_RS06085	657	218	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1006005	1006568	-					endA	32901724	NMSP_RS06090	564		old_locus_tag=NMSP_1275
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1006005	1006568	-	WP_086907932.1	WP_086907932.1		tRNA-intron lyase	endA	32901724	NMSP_RS06090	564	187	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1006651	1007175	+						32901725	NMSP_RS06095	525		old_locus_tag=NMSP_1276
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1006651	1007175	+	WP_225971259.1	WP_225971259.1		50S ribosomal protein L16		32901725	NMSP_RS06095	525	174	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1007167	1007430	-						32901726	NMSP_RS06100	264		old_locus_tag=NMSP_1277
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1007167	1007430	-	WP_086907933.1	WP_086907933.1		hypothetical protein		32901726	NMSP_RS06100	264	87	
gene	tRNA	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1007495	1007571	+						32901727	NMSP_RS06105	77		old_locus_tag=NMSP_1278
tRNA		GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1007495	1007571	+				tRNA-Gly		32901727	NMSP_RS06105	77		anticodon=GCC
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1007573	1008001	-						32901728	NMSP_RS06110	429		old_locus_tag=NMSP_1279
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1007573	1008001	-	WP_086907934.1	WP_086907934.1		hypothetical protein		32901728	NMSP_RS06110	429	142	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1007994	1009322	-						32901729	NMSP_RS06115	1329		old_locus_tag=NMSP_1280
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1007994	1009322	-	WP_086907935.1	WP_086907935.1		cation:proton antiporter		32901729	NMSP_RS06115	1329	442	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1009756	1011261	+						32901730	NMSP_RS06120	1506		old_locus_tag=NMSP_1282
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1009756	1011261	+	WP_086907936.1	WP_086907936.1		chemotaxis protein		32901730	NMSP_RS06120	1506	501	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1011258	1013324	-						32901731	NMSP_RS06125	2067		old_locus_tag=NMSP_1283
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1011258	1013324	-	WP_086907937.1	WP_086907937.1		glycosyltransferase		32901731	NMSP_RS06125	2067	688	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1013376	1014290	-						32901732	NMSP_RS06130	915		old_locus_tag=NMSP_1284
CDS	with_protein	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1013376	1014290	-	WP_225971260.1	WP_225971260.1		ferredoxin family protein		32901732	NMSP_RS06130	915	304	
gene	protein_coding	GCF_002156965.1	Primary Assembly	chromosome		NZ_CP021324.1	1014360	1014671	-						32901733	NMSP_RS06135	312		old_locus_tag=NMSP_1285
