# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1388846	1389721	-						4617740	PISL_RS07820	876		old_locus_tag=Pisl_1523
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1388846	1389721	-	WP_011763253.1	WP_011763253.1		branched-chain amino acid ABC transporter permease		4617740	PISL_RS07820	876	291	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1389721	1391145	-						4618027	PISL_RS07825	1425		old_locus_tag=Pisl_1524
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1389721	1391145	-	WP_053240446.1	WP_053240446.1		amino acid ABC transporter substrate-binding protein		4618027	PISL_RS07825	1425	474	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1391272	1392024	-						4617939	PISL_RS07830	753		old_locus_tag=Pisl_1525
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1391272	1392024	-	WP_011763255.1	WP_011763255.1		ATP-binding cassette domain-containing protein		4617939	PISL_RS07830	753	250	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1392029	1392913	-						4617337	PISL_RS07835	885		old_locus_tag=Pisl_1526
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1392029	1392913	-	WP_011763256.1	WP_011763256.1		ABC transporter permease subunit		4617337	PISL_RS07835	885	294	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1392910	1393833	-					pstC	4616856	PISL_RS07840	924		old_locus_tag=Pisl_1527
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1392910	1393833	-	WP_011763257.1	WP_011763257.1		phosphate ABC transporter permease subunit PstC	pstC	4616856	PISL_RS07840	924	307	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1393917	1395101	-					pstS	4616719	PISL_RS07845	1185		old_locus_tag=Pisl_1528
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1393917	1395101	-	WP_167827667.1	WP_167827667.1		phosphate ABC transporter substrate-binding protein PstS	pstS	4616719	PISL_RS07845	1185	394	
gene	tRNA	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1395175	1395291	+						52278281	PISL_RS10995	117		
tRNA		GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1395175	1395291	+				tRNA-Tyr		52278281	PISL_RS10995	74		anticodon=GTA
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1395324	1396121	+						4617541	PISL_RS07855	798		old_locus_tag=Pisl_1529
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1395324	1396121	+	WP_011763259.1	WP_011763259.1		SDR family NAD(P)-dependent oxidoreductase		4617541	PISL_RS07855	798	265	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1396125	1397366	-						4617339	PISL_RS07860	1242		old_locus_tag=Pisl_1530
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1396125	1397366	-	WP_011763260.1	WP_011763260.1		zinc ribbon domain-containing protein		4617339	PISL_RS07860	1242	413	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1397415	1397597	+						52278282	PISL_RS11000	183		
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1397415	1397597	+	WP_167827668.1	WP_167827668.1		hypothetical protein		52278282	PISL_RS11000	183	60	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1397794	1398540	+						4618239	PISL_RS07865	747		old_locus_tag=Pisl_1531
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1397794	1398540	+	WP_245218361.1	WP_245218361.1		hypothetical protein		4618239	PISL_RS07865	747	248	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1398506	1398913	-						4616757	PISL_RS07870	408		old_locus_tag=Pisl_1532
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1398506	1398913	-	WP_011763262.1	WP_011763262.1		DUF86 domain-containing protein		4616757	PISL_RS07870	408	135	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1398901	1399401	-						4617746	PISL_RS07875	501		old_locus_tag=Pisl_1533
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1398901	1399401	-	WP_245218362.1	WP_245218362.1		nucleotidyltransferase domain-containing protein		4617746	PISL_RS07875	501	166	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1399513	1399650	+						52278283	PISL_RS11005	138		
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1399513	1399650	+	WP_167827669.1	WP_167827669.1		hypothetical protein		52278283	PISL_RS11005	138	45	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1399884	1400189	+						71810765	PISL_RS11365	306		old_locus_tag=Pisl_1534
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1399884	1400189	+	WP_011763264.1	WP_011763264.1		DUF86 domain-containing protein		71810765	PISL_RS11365	306	101	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1400213	1400557	+						71810766	PISL_RS11370	345		old_locus_tag=Pisl_1535
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1400213	1400557	+	WP_011763265.1	WP_011763265.1		nucleotidyltransferase domain-containing protein		71810766	PISL_RS11370	345	114	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1400860	1401273	-						4617289	PISL_RS07885	414		old_locus_tag=Pisl_1536
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1400860	1401273	-	WP_011763266.1	WP_011763266.1		type II toxin-antitoxin system VapC family toxin		4617289	PISL_RS07885	414	137	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1401260	1401490	-						4617634	PISL_RS07890	231		old_locus_tag=Pisl_1537
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1401260	1401490	-	WP_011763267.1	WP_011763267.1		hypothetical protein		4617634	PISL_RS07890	231	76	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1402072	1402371	+						4617947	PISL_RS07895	300		old_locus_tag=Pisl_1538
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1402072	1402371	+	WP_011763268.1	WP_011763268.1		hypothetical protein		4617947	PISL_RS07895	300	99	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1402422	1402805	+						4618283	PISL_RS07900	384		old_locus_tag=Pisl_1539
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1402422	1402805	+	WP_245218364.1	WP_245218364.1		hypothetical protein		4618283	PISL_RS07900	384	127	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1403392	1403757	-						4616399	PISL_RS07905	366		old_locus_tag=Pisl_1540
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1403392	1403757	-	WP_053240448.1	WP_053240448.1		hypothetical protein		4616399	PISL_RS07905	366	121	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1404376	1404696	+						25478890	PISL_RS07910	321		
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1404376	1404696	+	WP_053240449.1	WP_053240449.1		hypothetical protein		25478890	PISL_RS07910	321	106	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1404693	1405193	+						52278284	PISL_RS11010	501		
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1404693	1405193	+	WP_167827670.1	WP_167827670.1		hypothetical protein		52278284	PISL_RS11010	501	166	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1405105	1408203	-						4618015	PISL_RS07915	3099		old_locus_tag=Pisl_1541
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1405105	1408203	-	WP_011763271.1	WP_011763271.1		HD superfamily hydrolase		4618015	PISL_RS07915	3099	1032	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1408191	1409204	-					csm5	4617998	PISL_RS07920	1014		old_locus_tag=Pisl_1542
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1408191	1409204	-	WP_209319994.1	WP_209319994.1		type III-A CRISPR-associated RAMP protein Csm5	csm5	4617998	PISL_RS07920	1014	337	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1409209	1410162	-						4616451	PISL_RS07925	954		old_locus_tag=Pisl_1543
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1409209	1410162	-	WP_011763273.1	WP_011763273.1		hypothetical protein		4616451	PISL_RS07925	954	317	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1410159	1411148	-					csm3	4618140	PISL_RS07930	990		old_locus_tag=Pisl_1544
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1410159	1411148	-	WP_011763274.1	WP_011763274.1		type III-A CRISPR-associated RAMP protein Csm3	csm3	4618140	PISL_RS07930	990	329	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1411138	1411620	-						4616662	PISL_RS07935	483		old_locus_tag=Pisl_1545
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1411138	1411620	-	WP_053240450.1	WP_053240450.1		hypothetical protein		4616662	PISL_RS07935	483	160	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1411652	1411963	+						25478891	PISL_RS07940	312		
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1411652	1411963	+	WP_053240451.1	WP_053240451.1		hypothetical protein		25478891	PISL_RS07940	312	103	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1411960	1412400	+						4618228	PISL_RS07945	441		old_locus_tag=Pisl_1546
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1411960	1412400	+	WP_053240452.1	WP_053240452.1		hypothetical protein		4618228	PISL_RS07945	441	146	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1412608	1412826	-						52278285	PISL_RS11015	219		
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1412608	1412826	-	WP_167827671.1	WP_167827671.1		hypothetical protein		52278285	PISL_RS11015	219	72	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1413119	1413700	+						25478892	PISL_RS07950	582		
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1413119	1413700	+	WP_053240453.1	WP_053240453.1		hypothetical protein		25478892	PISL_RS07950	582	193	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1414831	1415103	-						25478893	PISL_RS07955	273		
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1414831	1415103	-	WP_053240454.1	WP_053240454.1		hypothetical protein		25478893	PISL_RS07955	273	90	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1415462	1417864	+						4618222	PISL_RS07960	2403		old_locus_tag=Pisl_1548
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1415462	1417864	+	WP_011763278.1	WP_011763278.1		ATP-binding protein		4618222	PISL_RS07960	2403	800	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1417857	1418585	+						4616600	PISL_RS07965	729		old_locus_tag=Pisl_1549
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1417857	1418585	+	WP_011763279.1	WP_011763279.1		hypothetical protein		4616600	PISL_RS07965	729	242	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1418820	1419059	-						71810767	PISL_RS11375	240		old_locus_tag=Pisl_1550
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1418820	1419059	-	WP_011763280.1	WP_011763280.1		hypothetical protein		71810767	PISL_RS11375	240	79	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1419309	1419545	-						52278287	PISL_RS11025	237		
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1419309	1419545	-	WP_167827672.1	WP_167827672.1		hypothetical protein		52278287	PISL_RS11025	237	78	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1419861	1420517	-						71810768	PISL_RS11380	657		old_locus_tag=Pisl_1552
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1419861	1420517	-	WP_011763282.1	WP_011763282.1		peptidase dimerization domain-containing protein		71810768	PISL_RS11380	657	218	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1420753	1421022	+						25478894	PISL_RS07985	270		
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1420753	1421022	+	WP_053240456.1	WP_053240456.1		ATP-binding protein		25478894	PISL_RS07985	270	89	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1421338	1421913	+						25478895	PISL_RS07990	576		
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1421338	1421913	+	WP_245218484.1	WP_245218484.1		ATP-binding protein		25478895	PISL_RS07990	576	191	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1422076	1422516	-					sixA	4617961	PISL_RS07995	441		old_locus_tag=Pisl_1554
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1422076	1422516	-	WP_011763283.1	WP_011763283.1		phosphohistidine phosphatase SixA	sixA	4617961	PISL_RS07995	441	146	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1422728	1423405	-						4618181	PISL_RS08000	678		old_locus_tag=Pisl_1555
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1422728	1423405	-	WP_011763284.1	WP_011763284.1		methyltransferase		4618181	PISL_RS08000	678	225	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1423430	1423765	+						4618153	PISL_RS08005	336		old_locus_tag=Pisl_1556
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1423430	1423765	+	WP_053240458.1	WP_053240458.1		hypothetical protein		4618153	PISL_RS08005	336	111	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1423731	1424627	-						4617004	PISL_RS08010	897		old_locus_tag=Pisl_1557
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1423731	1424627	-	WP_167827674.1	WP_167827674.1		ParA family protein		4617004	PISL_RS08010	897	298	
gene	tRNA	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1424981	1425078	+						4617002	PISL_RS08015	98		old_locus_tag=Pisl_R0033
tRNA		GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1424981	1425078	+				tRNA-Arg		4617002	PISL_RS08015	78		anticodon=TCT
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1425466	1425819	-						4616994	PISL_RS08025	354		old_locus_tag=Pisl_1559
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1425466	1425819	-	WP_011763288.1	WP_011763288.1		hypothetical protein		4616994	PISL_RS08025	354	117	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1425850	1426143	-						4618152	PISL_RS08030	294		old_locus_tag=Pisl_1560
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1425850	1426143	-	WP_011763289.1	WP_011763289.1		hypothetical protein		4618152	PISL_RS08030	294	97	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1426184	1426717	-						4616805	PISL_RS08035	534		old_locus_tag=Pisl_1561
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1426184	1426717	-	WP_011763290.1	WP_011763290.1		nicotinamide-nucleotide adenylyltransferase		4616805	PISL_RS08035	534	177	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1426714	1428177	-						4617007	PISL_RS08040	1464		old_locus_tag=Pisl_1562
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1426714	1428177	-	WP_011763291.1	WP_011763291.1		phenylalanine--tRNA ligase subunit alpha		4617007	PISL_RS08040	1464	487	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1428229	1428459	-						4616922	PISL_RS08045	231		old_locus_tag=Pisl_1563
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1428229	1428459	-	WP_011763292.1	WP_011763292.1		ribbon-helix-helix domain-containing protein		4616922	PISL_RS08045	231	76	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1428512	1428829	-						4617121	PISL_RS08050	318		old_locus_tag=Pisl_1564
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1428512	1428829	-	WP_011763293.1	WP_011763293.1		hypothetical protein		4617121	PISL_RS08050	318	105	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1428865	1429995	-						4617009	PISL_RS08055	1131		old_locus_tag=Pisl_1565
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1428865	1429995	-	WP_011763294.1	WP_011763294.1		DUF1512 domain-containing protein		4617009	PISL_RS08055	1131	376	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1430153	1431649	-						4616553	PISL_RS08060	1497		old_locus_tag=Pisl_1566
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1430153	1431649	-	WP_011763295.1	WP_011763295.1		hypothetical protein		4616553	PISL_RS08060	1497	498	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1431740	1432036	+						4617673	PISL_RS08065	297		old_locus_tag=Pisl_1567
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1431740	1432036	+	WP_011763296.1	WP_011763296.1		hypothetical protein		4617673	PISL_RS08065	297	98	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1432033	1433262	-						4617667	PISL_RS08070	1230		old_locus_tag=Pisl_1568
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1432033	1433262	-	WP_053240460.1	WP_053240460.1		hypothetical protein		4617667	PISL_RS08070	1230	409	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1433293	1433628	-						4617999	PISL_RS08075	336		old_locus_tag=Pisl_1569
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1433293	1433628	-	WP_011763298.1	WP_011763298.1		hypothetical protein		4617999	PISL_RS08075	336	111	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1433677	1434360	+						4616726	PISL_RS08080	684		old_locus_tag=Pisl_1570
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1433677	1434360	+	WP_011763299.1	WP_011763299.1		N-acetyltransferase		4616726	PISL_RS08080	684	227	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1434352	1435305	-						4616448	PISL_RS08085	954		old_locus_tag=Pisl_1571
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1434352	1435305	-	WP_011763300.1	WP_011763300.1		M42 family metallopeptidase		4616448	PISL_RS08085	954	317	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1435368	1436036	+						4616676	PISL_RS08090	669		old_locus_tag=Pisl_1572
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1435368	1436036	+	WP_011763301.1	WP_011763301.1		purine-nucleoside phosphorylase		4616676	PISL_RS08090	669	222	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1436040	1436186	-						71810769	PISL_RS11385	147		
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1436040	1436186	-	WP_245218367.1	WP_245218367.1		hypothetical protein		71810769	PISL_RS11385	147	48	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1436372	1437211	+						4618211	PISL_RS08100	840		old_locus_tag=Pisl_1574
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1436372	1437211	+	WP_011763303.1	WP_011763303.1		LysO family transporter		4618211	PISL_RS08100	840	279	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1437260	1437424	+						52278289	PISL_RS11035	165		old_locus_tag=Pisl_1575
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1437260	1437424	+	WP_011763304.1	WP_011763304.1		hypothetical protein		52278289	PISL_RS11035	165	54	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1437429	1438001	-						4617099	PISL_RS08105	573		old_locus_tag=Pisl_1576
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1437429	1438001	-	WP_011763305.1	WP_011763305.1		UbiX family flavin prenyltransferase		4617099	PISL_RS08105	573	190	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1438001	1438708	-						4618178	PISL_RS08110	708		old_locus_tag=Pisl_1577
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1438001	1438708	-	WP_011763306.1	WP_011763306.1		hypothetical protein		4618178	PISL_RS08110	708	235	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1438758	1438973	+						4616716	PISL_RS08115	216		old_locus_tag=Pisl_1578
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1438758	1438973	+	WP_011763307.1	WP_011763307.1		ribbon-helix-helix domain-containing protein		4616716	PISL_RS08115	216	71	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1439240	1439848	-					hxlB	4618055	PISL_RS08125	609		old_locus_tag=Pisl_1579
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1439240	1439848	-	WP_011763308.1	WP_011763308.1		6-phospho-3-hexuloisomerase	hxlB	4618055	PISL_RS08125	609	202	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1439877	1440254	-					speD	4616828	PISL_RS08130	378		old_locus_tag=Pisl_1580
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1439877	1440254	-	WP_011763309.1	WP_011763309.1		adenosylmethionine decarboxylase	speD	4616828	PISL_RS08130	378	125	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1440535	1441104	+						4617956	PISL_RS08135	570		old_locus_tag=Pisl_1581
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1440535	1441104	+	WP_011763310.1	WP_011763310.1		hypothetical protein		4617956	PISL_RS08135	570	189	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1441104	1441292	+						4617794	PISL_RS08140	189		old_locus_tag=Pisl_1582
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1441104	1441292	+	WP_053240462.1	WP_053240462.1		hypothetical protein		4617794	PISL_RS08140	189	62	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1441373	1443994	+					acnA	4618330	PISL_RS08145	2622		old_locus_tag=Pisl_1583
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1441373	1443994	+	WP_011763312.1	WP_011763312.1		aconitate hydratase AcnA	acnA	4618330	PISL_RS08145	2622	873	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1444022	1444366	+						4616672	PISL_RS08150	345		old_locus_tag=Pisl_1584
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1444022	1444366	+	WP_011763313.1	WP_011763313.1		hypothetical protein		4616672	PISL_RS08150	345	114	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1444370	1445059	+					tpiA	4618165	PISL_RS08155	690		old_locus_tag=Pisl_1585
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1444370	1445059	+	WP_011763314.1	WP_011763314.1		triose-phosphate isomerase	tpiA	4618165	PISL_RS08155	690	229	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1445104	1445379	-						4616647	PISL_RS08160	276		old_locus_tag=Pisl_1586
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1445104	1445379	-	WP_011763315.1	WP_011763315.1		hypothetical protein		4616647	PISL_RS08160	276	91	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1445447	1445800	+						4616428	PISL_RS08165	354		old_locus_tag=Pisl_1587
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1445447	1445800	+	WP_011763316.1	WP_011763316.1		DUF6379 domain-containing protein		4616428	PISL_RS08165	354	117	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1445781	1446407	-						4618180	PISL_RS08170	627		old_locus_tag=Pisl_1588
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1445781	1446407	-	WP_167827676.1	WP_167827676.1		hypothetical protein		4618180	PISL_RS08170	627	208	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1446455	1446901	+						4617384	PISL_RS08175	447		old_locus_tag=Pisl_1589
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1446455	1446901	+	WP_011763318.1	WP_011763318.1		30S ribosomal protein S6e		4617384	PISL_RS08175	447	148	
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1446905	1447147	-						4617753	PISL_RS08180	243		old_locus_tag=Pisl_1590
CDS	with_protein	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1446905	1447147	-	WP_011763319.1	WP_011763319.1		Lrp/AsnC ligand binding domain-containing protein		4617753	PISL_RS08180	243	80	
gene	tRNA	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1447227	1447346	-						4616572	PISL_RS08185	120		old_locus_tag=Pisl_R0034
tRNA		GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1447227	1447346	-				tRNA-Glu		4616572	PISL_RS08185	78		anticodon=CTC
gene	protein_coding	GCF_000015205.1	Primary Assembly	chromosome		NC_008701.1	1447510	1448310	+						4616644	PISL_RS08190	801		old_locus_tag=Pisl_1591
