# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1419995	1421086	-						13724540	NKOR_RS08445	1092		old_locus_tag=NKOR_08490
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1419995	1421086	-	WP_014963934.1	WP_014963934.1		PQQ-dependent sugar dehydrogenase		13724540	NKOR_RS08445	1092	363	
gene	tRNA	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1421170	1421259	+						13724542	NKOR_RS08450	90		old_locus_tag=NKOR_t09933
tRNA		GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1421170	1421259	+				tRNA-Met		13724542	NKOR_RS08450	75		anticodon=CAT
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1421260	1422612	-						13724543	NKOR_RS08455	1353		old_locus_tag=NKOR_08500
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1421260	1422612	-	WP_014963936.1	WP_014963936.1		tRNA(Ile)(2)-agmatinylcytidine synthase		13724543	NKOR_RS08455	1353	450	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1422671	1423666	+					dph2	13724544	NKOR_RS08460	996		old_locus_tag=NKOR_08505
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1422671	1423666	+	WP_014963937.1	WP_014963937.1		diphthamide biosynthesis enzyme Dph2	dph2	13724544	NKOR_RS08460	996	331	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1423661	1424260	-						13724545	NKOR_RS08465	600		old_locus_tag=NKOR_08510
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1423661	1424260	-	WP_014963938.1	WP_014963938.1		tetratricopeptide repeat protein		13724545	NKOR_RS08465	600	199	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1424267	1425340	-						13724546	NKOR_RS08470	1074		old_locus_tag=NKOR_08515
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1424267	1425340	-	WP_026089907.1	WP_026089907.1		zinc-binding dehydrogenase		13724546	NKOR_RS08470	1074	357	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1425428	1425979	+						13724547	NKOR_RS08475	552		old_locus_tag=NKOR_08520
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1425428	1425979	+	WP_014963940.1	WP_014963940.1		exosome complex RNA-binding protein Csl4		13724547	NKOR_RS08475	552	183	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1425983	1426798	+					pheA	13724548	NKOR_RS08480	816		old_locus_tag=NKOR_08525
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1425983	1426798	+	WP_014963941.1	WP_014963941.1		prephenate dehydratase	pheA	13724548	NKOR_RS08480	816	271	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1426795	1427262	-						13724549	NKOR_RS08485	468		old_locus_tag=NKOR_08530
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1426795	1427262	-	WP_014963942.1	WP_014963942.1		hypothetical protein		13724549	NKOR_RS08485	468	155	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1427298	1428728	-					guaB	13724550	NKOR_RS08490	1431		old_locus_tag=NKOR_08535
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1427298	1428728	-	WP_014963943.1	WP_014963943.1		IMP dehydrogenase	guaB	13724550	NKOR_RS08490	1431	476	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1428774	1429625	-					folP	13724551	NKOR_RS08495	852		old_locus_tag=NKOR_08540
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1428774	1429625	-	WP_014963944.1	WP_014963944.1		dihydropteroate synthase	folP	13724551	NKOR_RS08495	852	283	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1429660	1430394	+						13724552	NKOR_RS08500	735		old_locus_tag=NKOR_08545
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1429660	1430394	+	WP_016939495.1	WP_016939495.1		DUF115 domain-containing protein		13724552	NKOR_RS08500	735	244	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1430430	1431002	+						13724553	NKOR_RS08505	573		old_locus_tag=NKOR_08550
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1430430	1431002	+	WP_014963946.1	WP_014963946.1		hypothetical protein		13724553	NKOR_RS08505	573	190	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1431007	1432530	+					guaA	13724554	NKOR_RS08510	1524		old_locus_tag=NKOR_08555
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1431007	1432530	+	WP_014963947.1	WP_014963947.1		glutamine-hydrolyzing GMP synthase	guaA	13724554	NKOR_RS08510	1524	507	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1432531	1432893	+						13724555	NKOR_RS08515	363		old_locus_tag=NKOR_08560
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1432531	1432893	+	WP_014963948.1	WP_014963948.1		hypothetical protein		13724555	NKOR_RS08515	363	120	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1432908	1433168	+						13724556	NKOR_RS08520	261		old_locus_tag=NKOR_08565
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1432908	1433168	+	WP_014963949.1	WP_014963949.1		DUF2024 family protein		13724556	NKOR_RS08520	261	86	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1433169	1434038	-						13724557	NKOR_RS08525	870		old_locus_tag=NKOR_08570
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1433169	1434038	-	WP_016939497.1	WP_016939497.1		ROK family protein		13724557	NKOR_RS08525	870	289	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1434076	1435701	-						13724558	NKOR_RS08530	1626		old_locus_tag=NKOR_08575
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1434076	1435701	-	WP_014963951.1	WP_014963951.1		TCP-1/cpn60 chaperonin family protein		13724558	NKOR_RS08530	1626	541	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1435746	1437461	-						13724559	NKOR_RS08535	1716		old_locus_tag=NKOR_08580
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1435746	1437461	-	WP_014963952.1	WP_014963952.1		amidohydrolase family protein		13724559	NKOR_RS08535	1716	571	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1437579	1437860	+						13724560	NKOR_RS08540	282		old_locus_tag=NKOR_08585
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1437579	1437860	+	WP_012215962.1	WP_012215962.1		50S ribosomal protein L44e		13724560	NKOR_RS08540	282	93	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1437857	1438054	+						13724561	NKOR_RS08545	198		old_locus_tag=NKOR_08590
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1437857	1438054	+	WP_014963953.1	WP_014963953.1		30S ribosomal protein S27e		13724561	NKOR_RS08545	198	65	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1438037	1438621	-						13724562	NKOR_RS08550	585		old_locus_tag=NKOR_08595
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1438037	1438621	-	WP_014963954.1	WP_014963954.1		NTP transferase domain-containing protein		13724562	NKOR_RS08550	585	194	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1438618	1439343	-					cobS	13724563	NKOR_RS08555	726		old_locus_tag=NKOR_08600
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1438618	1439343	-	WP_014963955.1	WP_014963955.1		adenosylcobinamide-GDP ribazoletransferase	cobS	13724563	NKOR_RS08555	726	241	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1439336	1440091	-						41583342	NKOR_RS08560	756		
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1439336	1440091	-	WP_238535969.1	WP_238535969.1		cobalamin biosynthesis protein		41583342	NKOR_RS08560	756	251	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1440133	1440306	-						70692843	NKOR_RS10455	174		
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1440133	1440306	-	WP_232212220.1	WP_232212220.1		hypothetical protein		70692843	NKOR_RS10455	174	57	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1440303	1441142	-						13724564	NKOR_RS08565	840		old_locus_tag=NKOR_08615
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1440303	1441142	-	WP_014963956.1	WP_014963956.1		cobyric acid synthase		13724564	NKOR_RS08565	840	279	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1441139	1442218	-						13724565	NKOR_RS08570	1080		old_locus_tag=NKOR_08620
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1441139	1442218	-	WP_014963957.1	WP_014963957.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme		13724565	NKOR_RS08570	1080	359	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1442302	1443378	+					asd	13724566	NKOR_RS08575	1077		old_locus_tag=NKOR_08625
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1442302	1443378	+	WP_014963958.1	WP_014963958.1		aspartate-semialdehyde dehydrogenase	asd	13724566	NKOR_RS08575	1077	358	
gene	pseudogene	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1443509	1443915	+						58787147	NKOR_RS10120	407		pseudo
CDS	without_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1443509	1443915	+				Lrp/AsnC family transcriptional regulator		58787147	NKOR_RS10120	407		pseudo
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1443918	1444847	+					cyoE	13724568	NKOR_RS08590	930		old_locus_tag=NKOR_08645
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1443918	1444847	+	WP_014963960.1	WP_014963960.1		heme o synthase	cyoE	13724568	NKOR_RS08590	930	309	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1444842	1445051	-						13724569	NKOR_RS08595	210		old_locus_tag=NKOR_08650
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1444842	1445051	-	WP_014963961.1	WP_014963961.1		hypothetical protein		13724569	NKOR_RS08595	210	69	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1445374	1445874	+						13724570	NKOR_RS08600	501		old_locus_tag=NKOR_08655
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1445374	1445874	+	WP_014963962.1	WP_014963962.1		hypothetical protein		13724570	NKOR_RS08600	501	166	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1445888	1445971	-						70692844	NKOR_RS10460	84		
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1445888	1445971	-	WP_238535979.1	WP_238535979.1		hypothetical protein		70692844	NKOR_RS10460	84	27	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1446504	1447001	-						13724571	NKOR_RS08610	498		old_locus_tag=NKOR_08660
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1446504	1447001	-	WP_014963963.1	WP_014963963.1		hypothetical protein		13724571	NKOR_RS08610	498	165	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1447111	1447494	+						13724572	NKOR_RS08615	384		old_locus_tag=NKOR_08665
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1447111	1447494	+	WP_026089908.1	WP_026089908.1		hypothetical protein		13724572	NKOR_RS08615	384	127	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1447491	1448174	+						13724573	NKOR_RS08620	684		old_locus_tag=NKOR_08670
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1447491	1448174	+	WP_014963965.1	WP_014963965.1		hypothetical protein		13724573	NKOR_RS08620	684	227	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1448176	1448841	-						13724574	NKOR_RS08625	666		old_locus_tag=NKOR_08675
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1448176	1448841	-	WP_014963966.1	WP_014963966.1		hypothetical protein		13724574	NKOR_RS08625	666	221	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1448882	1449295	-						13724575	NKOR_RS08630	414		old_locus_tag=NKOR_08680
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1448882	1449295	-	WP_014963967.1	WP_014963967.1		hypothetical protein		13724575	NKOR_RS08630	414	137	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1449347	1449832	-						13724576	NKOR_RS08635	486		old_locus_tag=NKOR_08685
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1449347	1449832	-	WP_014963968.1	WP_014963968.1		acyl-CoA thioesterase		13724576	NKOR_RS08635	486	161	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1449887	1451218	-						13724577	NKOR_RS08640	1332		old_locus_tag=NKOR_08690
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1449887	1451218	-	WP_014963969.1	WP_014963969.1		UbiD family decarboxylase		13724577	NKOR_RS08640	1332	443	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1451211	1451552	-						13724578	NKOR_RS08645	342		old_locus_tag=NKOR_08695
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1451211	1451552	-	WP_014963970.1	WP_014963970.1		hypothetical protein		13724578	NKOR_RS08645	342	113	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1451570	1452013	-						13724579	NKOR_RS08650	444		old_locus_tag=NKOR_08700
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1451570	1452013	-	WP_014963971.1	WP_014963971.1		hypothetical protein		13724579	NKOR_RS08650	444	147	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1452323	1452901	-						13724580	NKOR_RS08655	579		old_locus_tag=NKOR_08705
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1452323	1452901	-	WP_014963972.1	WP_014963972.1		hypothetical protein		13724580	NKOR_RS08655	579	192	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1453007	1453333	-						13724581	NKOR_RS08660	327		old_locus_tag=NKOR_08710
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1453007	1453333	-	WP_014963973.1	WP_014963973.1		hypothetical protein		13724581	NKOR_RS08660	327	108	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1453413	1453754	-						13724582	NKOR_RS08665	342		old_locus_tag=NKOR_08715
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1453413	1453754	-	WP_014963974.1	WP_014963974.1		transcription factor		13724582	NKOR_RS08665	342	113	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1453751	1454224	-						13724583	NKOR_RS08670	474		old_locus_tag=NKOR_08720
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1453751	1454224	-	WP_014963975.1	WP_014963975.1		queuine tRNA-ribosyltransferase		13724583	NKOR_RS08670	474	157	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1454316	1455362	+						13724584	NKOR_RS08675	1047		old_locus_tag=NKOR_08725
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1454316	1455362	+	WP_014963976.1	WP_014963976.1		phosphate uptake regulator PhoU		13724584	NKOR_RS08675	1047	348	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1455419	1456531	+					hflX	13724585	NKOR_RS08680	1113		old_locus_tag=NKOR_08730
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1455419	1456531	+	WP_014963977.1	WP_014963977.1		GTPase HflX	hflX	13724585	NKOR_RS08680	1113	370	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1456521	1457054	+						13724586	NKOR_RS08685	534		old_locus_tag=NKOR_08735
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1456521	1457054	+	WP_016939411.1	WP_016939411.1		tRNA (cytidine(56)-2'-O)-methyltransferase		13724586	NKOR_RS08685	534	177	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1457081	1457398	+						70692845	NKOR_RS10465	318		
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1457081	1457398	+	WP_016939846.1	WP_016939846.1		hypothetical protein		70692845	NKOR_RS10465	318	105	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1457640	1458044	+						13724587	NKOR_RS08695	405		old_locus_tag=NKOR_08750
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1457640	1458044	+	WP_014963979.1	WP_014963979.1		hypothetical protein		13724587	NKOR_RS08695	405	134	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1458084	1459475	+						13724588	NKOR_RS08700	1392		old_locus_tag=NKOR_08755
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1458084	1459475	+	WP_014963980.1	WP_014963980.1		NAD-dependent succinate-semialdehyde dehydrogenase		13724588	NKOR_RS08700	1392	463	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1459619	1459906	-						13724589	NKOR_RS08705	288		old_locus_tag=NKOR_08760
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1459619	1459906	-	WP_014963981.1	WP_014963981.1		hypothetical protein		13724589	NKOR_RS08705	288	95	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1459909	1460466	-						13724590	NKOR_RS08710	558		old_locus_tag=NKOR_08765
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1459909	1460466	-	WP_014963982.1	WP_014963982.1		hemerythrin domain-containing protein		13724590	NKOR_RS08710	558	185	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1460562	1460852	-						13724591	NKOR_RS08715	291		old_locus_tag=NKOR_08770
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1460562	1460852	-	WP_014963983.1	WP_014963983.1		hypothetical protein		13724591	NKOR_RS08715	291	96	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1460889	1461545	-						13724592	NKOR_RS08720	657		old_locus_tag=NKOR_08775
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1460889	1461545	-	WP_014963984.1	WP_014963984.1		2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase		13724592	NKOR_RS08720	657	218	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1461532	1462722	-						13724593	NKOR_RS08725	1191		old_locus_tag=NKOR_08780
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1461532	1462722	-	WP_014963985.1	WP_014963985.1		amidohydrolase family protein		13724593	NKOR_RS08725	1191	396	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1462716	1463468	-						13724594	NKOR_RS08730	753		old_locus_tag=NKOR_08785
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1462716	1463468	-	WP_014963986.1	WP_014963986.1		GTP cyclohydrolase IIa		13724594	NKOR_RS08730	753	250	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1463465	1463881	-					ribH	13724595	NKOR_RS08735	417		old_locus_tag=NKOR_08790
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1463465	1463881	-	WP_016939414.1	WP_016939414.1		6,7-dimethyl-8-ribityllumazine synthase	ribH	13724595	NKOR_RS08735	417	138	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1463884	1464549	-					ribB	13724596	NKOR_RS08740	666		old_locus_tag=NKOR_08795
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1463884	1464549	-	WP_014963988.1	WP_014963988.1		3,4-dihydroxy-2-butanone-4-phosphate synthase	ribB	13724596	NKOR_RS08740	666	221	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1464628	1465212	-						13724597	NKOR_RS08745	585		old_locus_tag=NKOR_08800
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1464628	1465212	-	WP_014963989.1	WP_014963989.1		riboflavin synthase		13724597	NKOR_RS08745	585	194	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1465267	1465971	-						13724598	NKOR_RS08750	705		old_locus_tag=NKOR_08805
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1465267	1465971	-	WP_014963990.1	WP_014963990.1		tetratricopeptide repeat protein		13724598	NKOR_RS08750	705	234	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1466037	1466180	-						58787148	NKOR_RS10125	144		
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1466037	1466180	-	WP_016939415.1	WP_016939415.1		hypothetical protein		58787148	NKOR_RS10125	144	47	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1466240	1466590	-						13724599	NKOR_RS08755	351		old_locus_tag=NKOR_08810
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1466240	1466590	-	WP_014963991.1	WP_014963991.1		response regulator		13724599	NKOR_RS08755	351	116	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1466646	1467257	+						13724600	NKOR_RS08760	612		old_locus_tag=NKOR_08815
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1466646	1467257	+	WP_014963992.1	WP_014963992.1		hypothetical protein		13724600	NKOR_RS08760	612	203	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1467259	1468113	-						13724601	NKOR_RS08765	855		old_locus_tag=NKOR_08820
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1467259	1468113	-	WP_014963993.1	WP_014963993.1		CoA ester lyase		13724601	NKOR_RS08765	855	284	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1468121	1469200	-						13724602	NKOR_RS08770	1080		old_locus_tag=NKOR_08825
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1468121	1469200	-	WP_014963994.1	WP_014963994.1		zinc-binding dehydrogenase		13724602	NKOR_RS08770	1080	359	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1469243	1469524	-						13724603	NKOR_RS08775	282		old_locus_tag=NKOR_08830
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1469243	1469524	-	WP_014963995.1	WP_014963995.1		DNA-binding protein		13724603	NKOR_RS08775	282	93	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1469531	1469983	-						13724604	NKOR_RS08780	453		old_locus_tag=NKOR_08835
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1469531	1469983	-	WP_014963996.1	WP_014963996.1		30S ribosomal protein S19e		13724604	NKOR_RS08780	453	150	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1470015	1470317	-						13724605	NKOR_RS08785	303		old_locus_tag=NKOR_08840
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1470015	1470317	-	WP_016939416.1	WP_016939416.1		RNase P subunit		13724605	NKOR_RS08785	303	100	
gene	tRNA	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1470365	1470438	-						13724606	NKOR_RS08790	74		old_locus_tag=NKOR_t09935
tRNA		GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1470365	1470438	-				tRNA-Gly		13724606	NKOR_RS08790	74		anticodon=TCC
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1470461	1471129	-						13724607	NKOR_RS08795	669		old_locus_tag=NKOR_08845
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1470461	1471129	-	WP_014963998.1	WP_014963998.1		ribosome biogenesis protein		13724607	NKOR_RS08795	669	222	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1471131	1472258	-						13724608	NKOR_RS08800	1128		old_locus_tag=NKOR_08850
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1471131	1472258	-	WP_014963999.1	WP_014963999.1		beta-galactosidase		13724608	NKOR_RS08800	1128	375	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1472305	1474956	-						13724609	NKOR_RS08805	2652		old_locus_tag=NKOR_08855
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1472305	1474956	-	WP_016939417.1	WP_016939417.1		adenosylcobalamin-dependent ribonucleoside-diphosphate reductase		13724609	NKOR_RS08805	2652	883	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1475162	1477327	-						13724610	NKOR_RS08810	2166		old_locus_tag=NKOR_08860
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1475162	1477327	-	WP_014964001.1	WP_014964001.1		helix-turn-helix domain-containing protein		13724610	NKOR_RS08810	2166	721	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1477464	1477625	-						58787149	NKOR_RS10130	162		old_locus_tag=NKOR_08865
CDS	with_protein	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1477464	1477625	-	WP_182126295.1	WP_182126295.1		hypothetical protein		58787149	NKOR_RS10130	162	53	
gene	protein_coding	GCF_000299365.1	Primary Assembly	chromosome		NC_018655.1	1477697	1478062	-						13724612	NKOR_RS08815	366		old_locus_tag=NKOR_08870
